Year,State,Primary_Type,Poll_Source,Date,Date_Start,Date_End,Sample,MoE,Candidate,Party,Pct,Incumbent,Date_Original
1982,New Jersey,General,Rutgers-Eagleton Poll,1982-10-18 to 1982-10-23,1982-10-18,1982-10-23,500 LV,,Millicent Fenwick,R,45%,False,"October 18–23, 1982"
1982,New Jersey,General,Rutgers-Eagleton Poll,1982-10-24 to 1982-10-26,1982-10-24,1982-10-26,600 LV,,Frank Lautenberg,D,41%,False,"October 24–26, 1982"
1982,New Jersey,General,Rutgers-Eagleton Poll,1982-10-24 to 1982-10-26,1982-10-24,1982-10-26,600 LV,,Millicent Fenwick,R,44%,False,"October 24–26, 1982"
1982,New Jersey,General,Rutgers-Eagleton Poll,1982-10-27,1982-10-27,1982-10-27,? LV,,Frank Lautenberg,D,41%,False,"October 27, 1982"
1982,New Jersey,General,Rutgers-Eagleton Poll,1982-10-27,1982-10-27,1982-10-27,? LV,,Millicent Fenwick,R,42%,False,"October 27, 1982"
1984,Massachusetts,General,The Boston Globe,1984-10,1984-10-01,1984-10-31,,5.0,John Kerry,D,50%,False,October 1984
1984,Massachusetts,General,The Boston Globe,1984-10,1984-10-01,1984-10-31,,5.0,Ray Shamie,R,40%,False,October 1984
1988,Connecticut,General,Hartford Courant,1988-04,1988-04-01,1988-04-30,500 (RV),,Lowell Weicker,R,51%,True,"April, 1988"
1988,Connecticut,General,Hartford Courant,1988-04,1988-04-01,1988-04-30,500 (RV),,Joe Lieberman,D,27%,False,"April, 1988"
1988,Connecticut,General,University of Connecticut,1988-07-11 to 1988-07-18,1988-07-11,1988-07-18,508 (RV),5.0,Lowell Weicker,R,47%,True,"July 11 – 18, 1988"
1988,Connecticut,General,University of Connecticut,1988-07-11 to 1988-07-18,1988-07-11,1988-07-18,508 (RV),5.0,Joe Lieberman,D,31%,False,"July 11 – 18, 1988"
1988,Connecticut,General,University of Connecticut,1988-09-12 to 1988-09-18,1988-09-12,1988-09-18,512 (RV),5.0,Lowell Weicker,R,44%,True,"September 12 – 18, 1988"
1988,Connecticut,General,University of Connecticut,1988-09-12 to 1988-09-18,1988-09-12,1988-09-18,512 (RV),5.0,Joe Lieberman,D,30%,False,"September 12 – 18, 1988"
1988,Connecticut,General,Quinnipiac University,1988-09-27 to 1988-10-05,1988-09-27,1988-10-05,742 (RV),,Lowell Weicker,R,41.4%,True,"September 27 – October 5, 1988"
1988,Connecticut,General,Quinnipiac University,1988-09-27 to 1988-10-05,1988-09-27,1988-10-05,742 (RV),,Joe Lieberman,D,26.9%,False,"September 27 – October 5, 1988"
1988,Connecticut,General,Hartford Courant,1988-10,1988-10-01,1988-10-31,512 (V),,Lowell Weicker,R,39%,True,"October, 1988"
1988,Connecticut,General,Hartford Courant,1988-10,1988-10-01,1988-10-31,512 (V),,Joe Lieberman,D,39%,False,"October, 1988"
1988,Connecticut,General,University of Connecticut,1988-10-23 to 1988-10-30,1988-10-23,1988-10-30,"1,000 (LV)",3.5,Lowell Weicker,R,38%,True,"October 23 - 30, 1988"
1988,Connecticut,General,University of Connecticut,1988-10-23 to 1988-10-30,1988-10-23,1988-10-30,"1,000 (LV)",3.5,Joe Lieberman,D,37%,False,"October 23 - 30, 1988"
1988,Connecticut,General,University of Connecticut,1988-11-01 to 1988-11-03,1988-11-01,1988-11-03,515 (LV),5.0,Lowell Weicker,R,42%,True,"November 1 - 3, 1988"
1988,Connecticut,General,University of Connecticut,1988-11-01 to 1988-11-03,1988-11-01,1988-11-03,515 (LV),5.0,Joe Lieberman,D,36%,False,"November 1 - 3, 1988"
1988,New Jersey,General,The Star-Ledger,1988-09-16 to 1988-09-22,1988-09-16,1988-09-22,765 LV,3.5,Frank Lautenberg,D,48%,True,"September 16–22, 1988"
1988,New Jersey,General,The Star-Ledger,1988-09-16 to 1988-09-22,1988-09-16,1988-09-22,765 LV,3.5,Pete Dawkins,R,28%,False,"September 16–22, 1988"
1988,New Jersey,General,The Star-Ledger,1988-10-17 to 1988-10-25,1988-10-17,1988-10-25,774 RV,3.5,Frank Lautenberg,D,46%,True,"October 17–25, 1988"
1988,New Jersey,General,The Star-Ledger,1988-10-17 to 1988-10-25,1988-10-17,1988-10-25,774 RV,3.5,Pete Dawkins,R,34%,False,"October 17–25, 1988"
1988,New Jersey,General,The Star-Ledger,1988-11-03 to 1988-11-06,1988-11-03,1988-11-06,"1,183 RV",2.9,Frank Lautenberg,D,46%,True,"November 3–6, 1988"
1988,New Jersey,General,The Star-Ledger,1988-11-03 to 1988-11-06,1988-11-03,1988-11-06,"1,183 RV",2.9,Pete Dawkins,R,35%,False,"November 3–6, 1988"
1988,Tennessee,General,Mason-Dixon Polling & Strategy,1988-10,1988-10-01,1988-10-31,,,Bill Anderson,Unknown,27%,False,Early October
1988,Tennessee,General,Mason-Dixon Polling & Strategy,1988-10,1988-10-01,1988-10-31,,,Jim Sasser,Unknown,62%,True,Early October
1988,Tennessee,General,Mason-Dixon Polling & Strategy,1988-10-26 to 1988-10-28,1988-10-26,1988-10-28,,,Bill Anderson,Unknown,26%,False,"October 26–28, 1988"
1988,Tennessee,General,Mason-Dixon Polling & Strategy,1988-10-26 to 1988-10-28,1988-10-26,1988-10-28,,,Jim Sasser,Unknown,65%,True,"October 26–28, 1988"
1990,New Jersey,General,Rutgers-Eagleton,1990-07-02 to 1990-07-10,1990-07-02,1990-07-10,616 LV,4.0,Bill Bradley,D,64%,True,"July 2–10, 1990"
1990,New Jersey,General,Rutgers-Eagleton,1990-07-02 to 1990-07-10,1990-07-02,1990-07-10,616 LV,4.0,Christine Whitman,R,17%,False,"July 2–10, 1990"
1990,New Jersey,General,Rutgers-Eagleton,1990-10-16 to 1990-10-22,1990-10-16,1990-10-22,532 LV,4.5,Bill Bradley,D,62%,True,"October 16–22, 1990"
1990,New Jersey,General,Rutgers-Eagleton,1990-10-16 to 1990-10-22,1990-10-16,1990-10-22,532 LV,4.5,Christine Whitman,R,26%,False,"October 16–22, 1990"
1990,New Jersey,General,Rutgers-Eagleton,1990-10-27 to 1990-10-31,1990-10-27,1990-10-31,987 LV,3.2,Bill Bradley,D,55%,True,"October 27–31, 1990"
1990,New Jersey,General,Rutgers-Eagleton,1990-10-27 to 1990-10-31,1990-10-27,1990-10-31,987 LV,3.2,Christine Whitman,R,27%,False,"October 27–31, 1990"
1992,New York,General,Buffalo News,1992-10-30,1992-10-30,1992-10-30,833,3.5,Alfonse D'Amato,R,42%,False,"October 30, 1992"
1992,New York,General,Buffalo News,1992-10-30,1992-10-30,1992-10-30,833,3.5,Robert Abrams,D,44%,False,"October 30, 1992"
1994,Arizona,General,Arizona State University,1994-10-07,1994-10-07,1994-10-07,,,Kyl,R,39%,False,"October 7, 1994"
1994,Arizona,General,Arizona State University,1994-10-07,1994-10-07,1994-10-07,,,Coppersmith,D,31%,False,"October 7, 1994"
1994,Arizona,General,The Rocky Mountain News,1994-10-16,1994-10-16,1994-10-16,,,Kyl,R,43%,False,"October 16, 1994"
1994,Arizona,General,The Rocky Mountain News,1994-10-16,1994-10-16,1994-10-16,,,Coppersmith,D,30%,False,"October 16, 1994"
1994,Arizona,General,Arizona State University,1994-10-30,1994-10-30,1994-10-30,,,Kyl,R,43%,False,"October 30, 1994"
1994,Arizona,General,Arizona State University,1994-10-30,1994-10-30,1994-10-30,,,Coppersmith,D,38%,False,"October 30, 1994"
1994,Arizona,General,Arizona State University,1994-11-02,1994-11-02,1994-11-02,,,Kyl,R,47%,False,"November 2, 1994"
1994,Arizona,General,Arizona State University,1994-11-02,1994-11-02,1994-11-02,,,Coppersmith,D,28%,False,"November 2, 1994"
1994,Delaware,General,Wilmington News Journal,1994-10-31,1994-10-31,1994-10-31,,,Roth,R,53%,False,"October 31, 1994"
1994,Delaware,General,Wilmington News Journal,1994-10-31,1994-10-31,1994-10-31,,,Oberly,D,37%,False,"October 31, 1994"
1994,Maine,General,Portland Press Herald,1994-10-30,1994-10-30,1994-10-30,,,Snowe,R,50%,False,"October 30, 1994"
1994,Maine,General,Portland Press Herald,1994-10-30,1994-10-30,1994-10-30,,,Andrews,D,31%,False,"October 30, 1994"
1994,Maine,General,Portland Press Herald,1994-10-31,1994-10-31,1994-10-31,,,Snowe,R,53%,False,"October 31, 1994"
1994,Maine,General,Portland Press Herald,1994-10-31,1994-10-31,1994-10-31,,,Andrews,D,29%,False,"October 31, 1994"
1994,Maryland,General,The Baltimore Sun,1994-10-02,1994-10-02,1994-10-02,,,Sarbanes,D,56%,False,"October 2, 1994"
1994,Maryland,General,The Baltimore Sun,1994-10-02,1994-10-02,1994-10-02,,,Brock,R,33%,False,"October 2, 1994"
1994,Massachusetts,General,The Boston Globe,1994-09-25,1994-09-25,1994-09-25,,5.0,Kennedy,Unknown,48%,False,"September 25, 1994"
1994,Massachusetts,General,The Boston Globe,1994-09-25,1994-09-25,1994-09-25,,5.0,Romney,Unknown,46%,False,"September 25, 1994"
1994,Massachusetts,General,The Boston Globe,1994-09-25,1994-09-25,1994-09-25,,5.0,Unsure,Unknown,6%,False,"September 25, 1994"
1994,Massachusetts,General,The Boston Globe,1994-10-27,1994-10-27,1994-10-27,,5.0,Kennedy,Unknown,52%,False,"October 27, 1994"
1994,Massachusetts,General,The Boston Globe,1994-10-27,1994-10-27,1994-10-27,,5.0,Romney,Unknown,33%,False,"October 27, 1994"
1994,Massachusetts,General,The Boston Globe,1994-10-27,1994-10-27,1994-10-27,,5.0,Unsure,Unknown,15%,False,"October 27, 1994"
1994,Montana,General,Great Falls Tribune,1994-09-16,1994-09-16,1994-09-16,,,Burns,R,46%,False,"September 16, 1994"
1994,Montana,General,Great Falls Tribune,1994-09-16,1994-09-16,1994-09-16,,,Mudd,D,40%,False,"September 16, 1994"
1994,New Jersey,General,Rutgers-Eagleton,1994-06-14 to 1994-06-16,1994-06-14,1994-06-16,620 LV,4.0,Frank Lautenberg,D,57%,True,"June 14–16, 1994"
1994,New Jersey,General,Rutgers-Eagleton,1994-06-14 to 1994-06-16,1994-06-14,1994-06-16,620 LV,4.0,Chuck Haytaian,R,30%,False,"June 14–16, 1994"
1994,New Jersey,General,Rutgers-Eagleton,1994-10-16 to 1994-10-20,1994-10-16,1994-10-20,586 LV,4.0,Frank Lautenberg,D,48%,True,"October 16–20, 1994"
1994,New Jersey,General,Rutgers-Eagleton,1994-10-16 to 1994-10-20,1994-10-16,1994-10-20,586 LV,4.0,Chuck Haytaian,R,35%,False,"October 16–20, 1994"
1994,New Jersey,General,Rutgers-Eagleton,1994-11-02 to 1994-11-04,1994-11-02,1994-11-04,780 LV,3.5,Frank Lautenberg,D,49%,True,"November 2–4, 1994"
1994,New Jersey,General,Rutgers-Eagleton,1994-11-02 to 1994-11-04,1994-11-02,1994-11-04,780 LV,3.5,Chuck Haytaian,R,35%,False,"November 2–4, 1994"
1994,Rhode Island,General,Brown University,1994-10-02,1994-10-02,1994-10-02,,,Chaffee,R,55%,False,"October 2, 1994"
1994,Rhode Island,General,Brown University,1994-10-02,1994-10-02,1994-10-02,,,Kushner,D,24%,False,"October 2, 1994"
1994,Rhode Island,General,Providence Journal-Bulletin,1994-11-04,1994-11-04,1994-11-04,,,Chaffee,R,58%,False,"November 4, 1994"
1994,Rhode Island,General,Providence Journal-Bulletin,1994-11-04,1994-11-04,1994-11-04,,,Kushner,D,27%,False,"November 4, 1994"
1994,Virginia,General,Mason-Dixon,1994-07-07 to 1994-07-15,1994-07-07,1994-07-15,,,Chuck Robb,D,29%,True,"July 7–15, 1994"
1994,Virginia,General,Mason-Dixon,1994-07-07 to 1994-07-15,1994-07-07,1994-07-15,,,Oliver North,R,29%,False,"July 7–15, 1994"
1994,Virginia,General,Mason-Dixon,1994-07-07 to 1994-07-15,1994-07-07,1994-07-15,,,Marshall Coleman,I,11%,False,"July 7–15, 1994"
1994,Virginia,General,Mason-Dixon,1994-07-07 to 1994-07-15,1994-07-07,1994-07-15,,,Douglas Wilder,I,16%,False,"July 7–15, 1994"
1994,Virginia,General,Mason-Dixon,1994-09-08 to 1994-09-11,1994-09-08,1994-09-11,,,Chuck Robb,D,33%,True,"September 8–11, 1994"
1994,Virginia,General,Mason-Dixon,1994-09-08 to 1994-09-11,1994-09-08,1994-09-11,,,Oliver North,R,28%,False,"September 8–11, 1994"
1994,Virginia,General,Mason-Dixon,1994-09-08 to 1994-09-11,1994-09-08,1994-09-11,,,Marshall Coleman,I,15%,False,"September 8–11, 1994"
1994,Virginia,General,Mason-Dixon,1994-09-08 to 1994-09-11,1994-09-08,1994-09-11,,,Douglas Wilder,I,12%,False,"September 8–11, 1994"
1994,Virginia,General,Mason-Dixon,1994-09-22 to 1994-09-24,1994-09-22,1994-09-24,,,Chuck Robb,D,33%,True,"September 22–24, 1994"
1994,Virginia,General,Mason-Dixon,1994-09-22 to 1994-09-24,1994-09-22,1994-09-24,,,Oliver North,R,35%,False,"September 22–24, 1994"
1994,Virginia,General,Mason-Dixon,1994-09-22 to 1994-09-24,1994-09-22,1994-09-24,,,Marshall Coleman,I,18%,False,"September 22–24, 1994"
1994,Virginia,General,Mason-Dixon,1994-10-15 to 1994-10-17,1994-10-15,1994-10-17,,,Chuck Robb,D,33%,True,"October 15–17, 1994"
1994,Virginia,General,Mason-Dixon,1994-10-15 to 1994-10-17,1994-10-15,1994-10-17,,,Oliver North,R,37%,False,"October 15–17, 1994"
1994,Virginia,General,Mason-Dixon,1994-10-15 to 1994-10-17,1994-10-15,1994-10-17,,,Marshall Coleman,I,16%,False,"October 15–17, 1994"
1994,Virginia,General,Mason-Dixon,1994-10-27 to 1994-10-30,1994-10-27,1994-10-30,,,Chuck Robb,D,39%,True,"October 27–30, 1994"
1994,Virginia,General,Mason-Dixon,1994-10-27 to 1994-10-30,1994-10-27,1994-10-30,,,Oliver North,R,35%,False,"October 27–30, 1994"
1994,Virginia,General,Mason-Dixon,1994-10-27 to 1994-10-30,1994-10-27,1994-10-30,,,Marshall Coleman,I,14%,False,"October 27–30, 1994"
1994,Virginia,General,Mason-Dixon,1994-10-31 to 1994-11-03,1994-10-31,1994-11-03,,,Chuck Robb,D,39%,True,"October 31 – November 3, 1994"
1994,Virginia,General,Mason-Dixon,1994-10-31 to 1994-11-03,1994-10-31,1994-11-03,,,Oliver North,R,31%,False,"October 31 – November 3, 1994"
1994,Virginia,General,Mason-Dixon,1994-10-31 to 1994-11-03,1994-10-31,1994-11-03,,,Marshall Coleman,I,12%,False,"October 31 – November 3, 1994"
1994,Virginia,General,Mason-Dixon,1994-11-01 to 1994-11-02,1994-11-01,1994-11-02,,,Chuck Robb,D,37%,True,"November 1–2, 1994"
1994,Virginia,General,Mason-Dixon,1994-11-01 to 1994-11-02,1994-11-01,1994-11-02,,,Oliver North,R,36%,False,"November 1–2, 1994"
1994,Virginia,General,Mason-Dixon,1994-11-01 to 1994-11-02,1994-11-01,1994-11-02,,,Marshall Coleman,I,17%,False,"November 1–2, 1994"
1996,Minnesota,General,Minnesota Public Radio,1996-09-01 to 1996-09-03,1996-09-01,1996-09-03,803 (RV),3.5,Paul Wellstone,D,46%,True,"September 1–3, 1996"
1996,Minnesota,General,Mason-Dixon,1996-09-01 to 1996-09-03,1996-09-01,1996-09-03,803 (RV),3.5,Paul Wellstone,D,51%,True,"September 1–3, 1996"
1996,Minnesota,General,Mason-Dixon,1996-09-01 to 1996-09-03,1996-09-01,1996-09-03,803 (RV),3.5,Paul Wellstone,D,50%,True,"September 1–3, 1996"
1996,Minnesota,General,Minnesota Public Radio,1996-09-01 to 1996-09-03,1996-09-01,1996-09-03,803 (RV),3.5,Rudy Boschwitz,R,37%,False,"September 1–3, 1996"
1996,Minnesota,General,Minnesota Public Radio,1996-09-01 to 1996-09-03,1996-09-01,1996-09-03,803 (RV),3.5,Dean Barkley (Rf),Unknown,4%,False,"September 1–3, 1996"
1996,Minnesota,General,Mason-Dixon,1996-09-01 to 1996-09-03,1996-09-01,1996-09-03,803 (RV),3.5,Dean Barkley (Rf),Unknown,6%,False,"September 1–3, 1996"
1996,Minnesota,General,Mason-Dixon,1996-09-01 to 1996-09-03,1996-09-01,1996-09-03,803 (RV),3.5,Dean Barkley (Rf),Unknown,5%,False,"September 1–3, 1996"
1996,Minnesota,General,Mason-Dixon,1996-09-01 to 1996-09-03,1996-09-01,1996-09-03,803 (RV),3.5,Monte Moreno,R,20%,False,"September 1–3, 1996"
1996,Minnesota,General,Mason-Dixon,1996-09-01 to 1996-09-03,1996-09-01,1996-09-03,803 (RV),3.5,Steve Young,R,21%,False,"September 1–3, 1996"
1996,New Jersey,General,Rutgers-Eagleton,1995-09-06 to 1995-09-13,1995-09-06,1995-09-13,804 A,3.5,Robert Torricelli,D,29%,False,"September 6–13, 1995"
1996,New Jersey,General,Rutgers-Eagleton,1995-09-06 to 1995-09-13,1995-09-06,1995-09-13,804 A,3.5,Dick Zimmer,R,34%,False,"September 6–13, 1995"
1996,New Jersey,General,Rutgers-Eagleton,1995-09-06 to 1995-09-13,1995-09-06,1995-09-13,804 A,3.5,Dick Zimmer,R,42%,False,"September 6–13, 1995"
1996,New Jersey,General,Rutgers-Eagleton,1995-09-06 to 1995-09-13,1995-09-06,1995-09-13,804 A,3.5,Jim Florio,D,39%,False,"September 6–13, 1995"
1996,New Jersey,General,Rutgers-Eagleton,1996-06-13 to 1996-06-19,1996-06-13,1996-06-19,646 RV,4.0,Robert Torricelli,D,39%,False,"June 13–19, 1996"
1996,New Jersey,General,Rutgers-Eagleton,1996-06-13 to 1996-06-19,1996-06-13,1996-06-19,646 RV,4.0,Dick Zimmer,R,31%,False,"June 13–19, 1996"
1996,New Jersey,General,Rutgers-Eagleton,1996-09-05 to 1996-09-11,1996-09-05,1996-09-11,627 RV,4.0,Robert Torricelli,D,38%,False,"September 5–11, 1996"
1996,New Jersey,General,Rutgers-Eagleton,1996-09-05 to 1996-09-11,1996-09-05,1996-09-11,627 RV,4.0,Dick Zimmer,R,32%,False,"September 5–11, 1996"
1996,New Jersey,General,Rutgers-Eagleton,1996-10-10 to 1996-10-20,1996-10-10,1996-10-20,810 RV,3.5,Robert Torricelli,D,40%,False,"October 10–20, 1996"
1996,New Jersey,General,Rutgers-Eagleton,1996-10-10 to 1996-10-20,1996-10-10,1996-10-20,810 RV,3.5,Dick Zimmer,R,35%,False,"October 10–20, 1996"
1998,Alabama,General,CNN,1998-06-22 to 1998-06-24,1998-06-22,1998-06-24,804 (LV),3.5,Richard Shelby,R,57%,True,"June 22–24, 1998"
1998,Alabama,General,CNN,1998-06-22 to 1998-06-24,1998-06-22,1998-06-24,804 (LV),3.5,Clayton Suddith,D,26%,False,"June 22–24, 1998"
1998,Alabama,General,CNN,1998-09-14 to 1998-09-15,1998-09-14,1998-09-15,803 (LV),3.5,Richard Shelby,R,58%,True,"September 14–15, 1998"
1998,Alabama,General,CNN,1998-09-14 to 1998-09-15,1998-09-14,1998-09-15,803 (LV),3.5,Clayton Suddith,D,27%,False,"September 14–15, 1998"
1998,Alabama,General,CNN,1998-10-10 to 1998-10-12,1998-10-10,1998-10-12,807 (LV),3.5,Richard Shelby,R,62%,True,"October 10–12, 1998"
1998,Alabama,General,CNN,1998-10-10 to 1998-10-12,1998-10-10,1998-10-12,807 (LV),3.5,Clayton Suddith,D,25%,False,"October 10–12, 1998"
1998,Alabama,General,CNN,1998-10-24 to 1998-10-26,1998-10-24,1998-10-26,808 (LV),3.5,Richard Shelby,R,62%,True,"October 24–26, 1998"
1998,Alabama,General,CNN,1998-10-24 to 1998-10-26,1998-10-24,1998-10-26,808 (LV),3.5,Clayton Suddith,D,29%,False,"October 24–26, 1998"
1998,Arizona,General,CNN,1998-07-11 to 1998-07-15,1998-07-11,1998-07-15,532 (RV),4.3,John McCain,R,58%,True,"July 11–15, 1998"
1998,Arizona,General,CNN,1998-07-11 to 1998-07-15,1998-07-11,1998-07-15,532 (RV),4.3,Ed Ranger,D,16%,False,"July 11–15, 1998"
1998,Arizona,General,CNN,1998-07-11 to 1998-07-15,1998-07-11,1998-07-15,532 (RV),4.3,John Zajac,L,3%,False,"July 11–15, 1998"
1998,Arizona,General,CNN,1998-10-12 to 1998-10-15,1998-10-12,1998-10-15,519 (RV),4.3,John McCain,R,60%,True,"October 12–15, 1998"
1998,Arizona,General,CNN,1998-10-12 to 1998-10-15,1998-10-12,1998-10-15,519 (RV),4.3,Ed Ranger,D,18%,False,"October 12–15, 1998"
1998,Arkansas,General,CNN,1998-06-01 to 1998-06-03,1998-06-01,1998-06-03,805 (LV),3.5,Blanche Lincoln,D,51%,False,"June 1–3, 1998"
1998,Arkansas,General,CNN,1998-06-01 to 1998-06-03,1998-06-01,1998-06-03,805 (LV),3.5,Fay Boozman,R,33%,False,"June 1–3, 1998"
1998,Arkansas,General,CNN,1998-06-01 to 1998-06-03,1998-06-01,1998-06-03,805 (LV),3.5,Charley Heffley (Rf),Unknown,1%,False,"June 1–3, 1998"
1998,Arkansas,General,CNN,1998-09-08 to 1998-09-09,1998-09-08,1998-09-09,811 (LV),3.5,Blanche Lincoln,D,52%,False,"September 8–9, 1998"
1998,Arkansas,General,CNN,1998-09-08 to 1998-09-09,1998-09-08,1998-09-09,811 (LV),3.5,Fay Boozman,R,36%,False,"September 8–9, 1998"
1998,Arkansas,General,CNN,1998-09-08 to 1998-09-09,1998-09-08,1998-09-09,811 (LV),3.5,Charley Heffley (Rf),Unknown,1%,False,"September 8–9, 1998"
1998,Arkansas,General,CNN,1998-10-05 to 1998-10-07,1998-10-05,1998-10-07,838 (LV),3.5,Blanche Lincoln,D,52%,False,"October 5–7, 1998"
1998,Arkansas,General,CNN,1998-10-05 to 1998-10-07,1998-10-05,1998-10-07,838 (LV),3.5,Fay Boozman,R,39%,False,"October 5–7, 1998"
1998,Arkansas,General,CNN,1998-10-23 to 1998-10-25,1998-10-23,1998-10-25,810 (LV),3.5,Blanche Lincoln,D,56%,False,"October 23–25, 1998"
1998,Arkansas,General,CNN,1998-10-23 to 1998-10-25,1998-10-23,1998-10-25,810 (LV),3.5,Fay Boozman,R,36%,False,"October 23–25, 1998"
1998,Colorado,General,9News,1998-07-27 to 1998-07-29,1998-07-27,1998-07-29,849 (LV),3.5,Ben Nighthorse Campbell,R,46%,True,"July 27–29, 1998"
1998,Colorado,General,9News,1998-07-27 to 1998-07-29,1998-07-27,1998-07-29,849 (LV),3.5,Dottie Lamm,D,34%,False,"July 27–29, 1998"
1998,Colorado,General,9News,1998-10-01 to 1998-10-10,1998-10-01,1998-10-10,407 (LV),5.0,Ben Nighthorse Campbell,R,54%,True,"October 1–10, 1998"
1998,Colorado,General,9News,1998-10-01 to 1998-10-10,1998-10-01,1998-10-10,407 (LV),5.0,Dottie Lamm,D,33%,False,"October 1–10, 1998"
1998,Colorado,General,CNN,1998-10-09 to 1998-10-12,1998-10-09,1998-10-12,804 (LV),3.5,Ben Nighthorse Campbell,R,50%,True,"October 9–12, 1998"
1998,Colorado,General,CNN,1998-10-09 to 1998-10-12,1998-10-09,1998-10-12,804 (LV),3.5,Dottie Lamm,D,37%,False,"October 9–12, 1998"
1998,Colorado,General,CNN,1998-10-26 to 1998-10-28,1998-10-26,1998-10-28,831 (LV),3.5,Ben Nighthorse Campbell,R,58%,True,"October 26–28, 1998"
1998,Colorado,General,CNN,1998-10-26 to 1998-10-28,1998-10-26,1998-10-28,831 (LV),3.5,Dottie Lamm,D,32%,False,"October 26–28, 1998"
1998,Connecticut,General,Quinnipiac University Polling Institute,1998-02-10 to 1998-02-16,1998-02-10,1998-02-16,"1,303 (RV)",2.7,Chris Dodd,D,59%,True,"February 10–16, 1998"
1998,Connecticut,General,Quinnipiac University Polling Institute,1998-02-10 to 1998-02-16,1998-02-10,1998-02-16,"1,303 (RV)",2.7,Gary Franks,R,27%,False,"February 10–16, 1998"
1998,Connecticut,General,Quinnipiac University Polling Institute,1998-03-24 to 1998-03-30,1998-03-24,1998-03-30,"1,014 (RV)",3.0,Chris Dodd,D,60%,True,"March 24–30, 1998"
1998,Connecticut,General,Quinnipiac University Polling Institute,1998-03-24 to 1998-03-30,1998-03-24,1998-03-30,"1,014 (RV)",3.0,Gary Franks,R,24%,False,"March 24–30, 1998"
1998,Connecticut,General,Quinnipiac University Polling Institute,1998-06-16 to 1998-06-22,1998-06-16,1998-06-22,"1,088 (RV)",3.0,Chris Dodd,D,62%,True,"June 16–22, 1998"
1998,Connecticut,General,Quinnipiac University Polling Institute,1998-06-16 to 1998-06-22,1998-06-16,1998-06-22,"1,088 (RV)",3.0,Gary Franks,R,23%,False,"June 16–22, 1998"
1998,Connecticut,General,Quinnipiac University Polling Institute,1998-09-23 to 1998-09-28,1998-09-23,1998-09-28,526 (LV),4.3,Chris Dodd,D,54%,True,"September 23–28, 1998"
1998,Connecticut,General,Quinnipiac University Polling Institute,1998-09-23 to 1998-09-28,1998-09-23,1998-09-28,526 (LV),4.3,Gary Franks,R,34%,False,"September 23–28, 1998"
1998,Connecticut,General,University of Connecticut,1998-10-06 to 1998-10-11,1998-10-06,1998-10-11,502 (A),4.3,Chris Dodd,D,60%,True,"October 6–11, 1998"
1998,Connecticut,General,University of Connecticut,1998-10-06 to 1998-10-11,1998-10-06,1998-10-11,502 (A),4.3,Gary Franks,R,20%,False,"October 6–11, 1998"
1998,Connecticut,General,Quinnipiac University Polling Institute,1998-10-09 to 1998-10-12,1998-10-09,1998-10-12,629 (LV),4.0,Chris Dodd,D,55%,True,"October 9–12, 1998"
1998,Connecticut,General,Quinnipiac University Polling Institute,1998-10-09 to 1998-10-12,1998-10-09,1998-10-12,629 (LV),4.0,Gary Franks,R,31%,False,"October 9–12, 1998"
