Year,State,Primary_Type,Poll_Source,Date,Date_Start,Date_End,Sample,MoE,Candidate,Party,Pct,Incumbent,Date_Original
2004,Colorado,General,The Pueblo Chieftain,2004-09-14 to 2004-09-18,2004-09-14,2004-09-18,600 (RV),4.0,Ken Salazar,D,46%,False,"September 14–18, 2004"
2004,Colorado,General,Tarrance Group,2004-09-14 to 2004-09-16,2004-09-14,2004-09-16,,4.5,Ken Salazar,D,46%,False,"September 14–16, 2004"
2004,Colorado,General,Public Opinion Strategies,2004-10-01 to 2004-10-10,2004-10-01,2004-10-10,"September 12–13, 2004",,Ken Salazar,D,42%,False,"archive-date=October 10, 2004}}"
2004,Colorado,General,Tarrance Group,2004-08-24 to 2004-08-26,2004-08-24,2004-08-26,600 (LV),4.0,Ken Salazar,D,47%,False,"August 24–26, 2004"
2004,Colorado,General,Rasmussen Reports,2004-08-19,2004-08-19,2004-08-19,500 (LV),4.5,Ken Salazar,D,49%,False,"August 19, 2004"
2004,Colorado,General,SurveyUSA,2004-08-14 to 2004-08-16,2004-08-14,2004-08-16,618 (LV),4.0,Ken Salazar,D,47%,False,"August 14–16, 2004"
2004,Colorado,General,Daily Kos,2004-08,2004-08-01,2004-08-31,,3.5,Ken Salazar,D,48%,False,August 2004
2004,Colorado,General,Mason-Dixon,2004-06-15 to 2004-06-18,2004-06-15,2004-06-18,800 (RV),3.5,Ken Salazar,D,47%,False,"June 15–18, 2004"
2004,Colorado,General,Public Opinion Strategies,2004-04-20 to 2004-04-24,2004-04-20,2004-04-24,600 (RV),,Ken Salazar,D,52%,False,"April 20–24, 2004"
2004,Colorado,General,Rasmussen Reports,2004-04-14,2004-04-14,2004-04-14,500 (LV),4.3,Ken Salazar,D,47%,False,"April 14, 2004"
2004,Colorado,General,Mason-Dixon,2004-06-15 to 2004-06-18,2004-06-15,2004-06-18,800 (RV),3.5,Ken Salazar,D,49%,False,"June 15–18, 2004"
2004,Colorado,General,Public Opinion Strategies,2004-04-20 to 2004-04-24,2004-04-20,2004-04-24,600 (RV),,Ken Salazar,D,48%,False,"April 20–24, 2004"
2004,Colorado,General,Rasmussen Reports,2004-04-14,2004-04-14,2004-04-14,500 (LV),4.3,Ken Salazar,D,49%,False,"April 14, 2004"
2004,Colorado,General,Mason-Dixon,2004-06-15 to 2004-06-18,2004-06-15,2004-06-18,800 (RV),3.5,Bob Schaffer,R,35%,False,"June 15–18, 2004"
2004,Colorado,General,Public Opinion Strategies,2004-04-20 to 2004-04-24,2004-04-20,2004-04-24,600 (RV),,Bob Schaffer,R,37%,False,"April 20–24, 2004"
2004,Colorado,General,Rasmussen Reports,2004-04-14,2004-04-14,2004-04-14,500 (LV),4.3,Bob Schaffer,R,37%,False,"April 14, 2004"
2004,Colorado,General,Mason-Dixon,2004-06-15 to 2004-06-18,2004-06-15,2004-06-18,800 (RV),3.5,Bob Schaffer,R,43%,False,"June 15–18, 2004"
2004,Colorado,General,Mason-Dixon,2004-06-15 to 2004-06-18,2004-06-15,2004-06-18,800 (RV),3.5,Mike Miles,D,30%,False,"June 15–18, 2004"
2004,Colorado,General,Mason-Dixon,2004-06-15 to 2004-06-18,2004-06-15,2004-06-18,800 (RV),3.5,Mike Miles,D,29%,False,"June 15–18, 2004"
2004,Florida,General,Reuters,2004-10-29 to 2004-11-01,2004-10-29,2004-11-01,601 (LV),4.1,Betty Castor,D,43%,False,"October 29 – November 1, 2004"
2004,Florida,General,FOX News,2004-10-30 to 2004-10-31,2004-10-30,2004-10-31,700 (LV),3.0,Betty Castor,D,47%,False,"October 30–31, 2004"
2004,Florida,General,SurveyUSA,2004-10-29 to 2004-10-31,2004-10-29,2004-10-31,738 (LV),3.7,Betty Castor,D,48%,False,"October 29–31, 2004"
2004,Florida,General,SurveyUSA,2004-10-29 to 2004-10-31,2004-10-29,2004-10-31,801 (LV),3.0,Betty Castor,D,45%,False,"October 29–31, 2004"
2004,Florida,General,RealClearPolitics,2004-10-29 to 2004-10-31,2004-10-29,2004-10-31,400 (LV),5.0,Betty Castor,D,47%,False,"October 29–31, 2004"
2004,Florida,General,Reuters,2004-10-28 to 2004-10-31,2004-10-28,2004-10-31,600 (LV),4.0,Betty Castor,D,46%,False,"October 28–31, 2004"
2004,Florida,General,CNN,2004-10-28 to 2004-10-31,2004-10-28,2004-10-31,"1,138 (LV)",4.0,Betty Castor,D,48%,False,"October 28–31, 2004"
2004,Florida,General,Quinnipiac University,2004-10-27 to 2004-10-31,2004-10-27,2004-10-31,"1,098 (LV)",3.0,Betty Castor,D,44%,False,"October 27–31, 2004"
2004,Florida,General,Reuters,2004-10-27 to 2004-10-30,2004-10-27,2004-10-30,600 (LV),4.1,Betty Castor,D,48%,False,"October 27–30, 2004"
2004,Florida,General,Reuters,2004-10-26 to 2004-10-29,2004-10-26,2004-10-29,601 (LV),4.1,Betty Castor,D,47%,False,"October 26–29, 2004"
2004,Florida,General,Reuters,2004-10-25 to 2004-10-28,2004-10-25,2004-10-28,601 (LV),4.1,Betty Castor,D,45%,False,"October 25–28, 2004"
2004,Florida,General,Mason-Dixon,2004-10-26 to 2004-10-27,2004-10-26,2004-10-27,625 (LV),4.0,Betty Castor,D,46%,False,"October 26–27, 2004"
2004,Florida,General,Mason-Dixon,2004-10-25 to 2004-10-27,2004-10-25,2004-10-27,801 (LV),3.0,Betty Castor,D,46%,False,"October 25–27, 2004"
2004,Florida,General,Reuters,2004-10-24 to 2004-10-27,2004-10-24,2004-10-27,601 (LV),4.1,Betty Castor,D,45%,False,"October 24–27, 2004"
2004,Florida,General,The New York Times,2004-10-23 to 2004-10-27,2004-10-23,2004-10-27,802 (LV),3.0,Betty Castor,D,47%,False,"October 23–27, 2004"
2004,Florida,General,Reuters,2004-10-23 to 2004-10-26,2004-10-23,2004-10-26,601 (LV),4.1,Betty Castor,D,48%,False,"October 23–26, 2004"
2004,Florida,General,Quinnipiac University,2004-10-22 to 2004-10-26,2004-10-22,2004-10-26,944 (LV),3.2,Betty Castor,D,46%,False,"October 22–26, 2004"
2004,Florida,General,Reuters,2004-10-22 to 2004-10-25,2004-10-22,2004-10-25,601 (LV),4.1,Betty Castor,D,47%,False,"October 22–25, 2004"
2004,Florida,General,Reuters,2004-10-22 to 2004-10-24,2004-10-22,2004-10-24,801 (LV),3.0,Betty Castor,D,46%,False,"October 22–24, 2004"
2004,Florida,General,Reuters,2004-10-22 to 2004-10-24,2004-10-22,2004-10-24,400 (LV),5.0,Betty Castor,D,44%,False,"October 22–24, 2004"
2004,Florida,General,SurveyUSA,2004-10-22 to 2004-10-24,2004-10-22,2004-10-24,738 (LV),3.7,Betty Castor,D,50%,False,"October 22–24, 2004"
2004,Florida,General,Reuters,2004-10-21 to 2004-10-24,2004-10-21,2004-10-24,601 (LV),4.1,Betty Castor,D,44%,False,"October 21–24, 2004"
2004,Florida,General,The Miami Herald,2004-10-19 to 2004-10-21,2004-10-19,2004-10-21,800 (LV),3.5,Betty Castor,D,44%,False,"October 19–21, 2004"
2004,Florida,General,Research 2000,2004-10-18 to 2004-10-21,2004-10-18,2004-10-21,600 (LV),4.0,Betty Castor,D,48%,False,"October 18–21, 2004"
2004,Florida,General,Research 2000,2004-10-18 to 2004-10-20,2004-10-18,2004-10-20,801 (LV),3.0,Betty Castor,D,45%,False,"October 18–20, 2004"
2004,Florida,General,Quinnipiac University,2004-10-15 to 2004-10-19,2004-10-15,2004-10-19,808 (LV),3.5,Betty Castor,D,47%,False,"October 15–19, 2004"
2004,Florida,General,SurveyUSA,2004-10-15 to 2004-10-17,2004-10-15,2004-10-17,596 (LV),4.1,Betty Castor,D,47%,False,"October 15–17, 2004"
2004,Florida,General,Mason-Dixon,2004-10-14 to 2004-10-16,2004-10-14,2004-10-16,625 (LV),4.0,Betty Castor,D,45%,False,"October 14–16, 2004"
2004,Florida,General,University of North Florida,2004-10-10 to 2004-10-15,2004-10-10,2004-10-15,614 (LV),4.0,Betty Castor,D,38%,False,"October 10–15, 2004"
2004,Florida,General,University of North Florida,2004-10-12 to 2004-10-14,2004-10-12,2004-10-14,801 (LV),3.0,Betty Castor,D,47%,False,"October 12–14, 2004"
2004,Florida,General,University of North Florida,2004-10-04 to 2004-10-06,2004-10-04,2004-10-06,801 (LV),3.0,Betty Castor,D,48%,False,"October 4–6, 2004"
2004,Florida,General,Mason-Dixon,2004-10-04 to 2004-10-05,2004-10-04,2004-10-05,625 (LV),4.0,Betty Castor,D,41%,False,"October 4–5, 2004"
2004,Florida,General,Quinnipiac University,2004-10-01 to 2004-10-05,2004-10-01,2004-10-05,717 (LV),3.7,Betty Castor,D,47%,False,"October 1–5, 2004"
2004,Florida,General,SurveyUSA,2004-10-01 to 2004-10-03,2004-10-01,2004-10-03,706 (LV),3.8,Betty Castor,D,46%,False,"October 1–3, 2004"
2004,Florida,General,CNN,2004-09-18 to 2004-09-22,2004-09-18,2004-09-22,674 (LV),4.0,Betty Castor,D,51%,False,"September 18–22, 2004"
2004,Florida,General,Quinnipiac University,2004-09-18 to 2004-09-21,2004-09-18,2004-09-21,819 (RV),3.4,Betty Castor,D,43%,False,"September 18–21, 2004"
2004,Florida,General,SurveyUSA,2004-09-12 to 2004-09-14,2004-09-12,2004-09-14,602 (LV),4.1,Betty Castor,D,49%,False,"September 12–14, 2004"
2004,Florida,General,Rasmussen Reports,2004-08-24,2004-08-24,2004-08-24,500 (LV),4.5,Betty Castor,D,44%,False,"August 24, 2004"
2004,Florida,General,Rasmussen Reports,2004-08-24,2004-08-24,2004-08-24,500 (LV),4.5,Betty Castor,D,42%,False,"August 24, 2004"
2004,Florida,General,Reuters,2004-10-29 to 2004-11-01,2004-10-29,2004-11-01,601 (LV),4.1,Mel Martínez,R,48%,False,"October 29 – November 1, 2004"
2004,Florida,General,FOX News,2004-10-30 to 2004-10-31,2004-10-30,2004-10-31,700 (LV),3.0,Mel Martínez,R,41%,False,"October 30–31, 2004"
2004,Florida,General,SurveyUSA,2004-10-29 to 2004-10-31,2004-10-29,2004-10-31,738 (LV),3.7,Mel Martínez,R,48%,False,"October 29–31, 2004"
2004,Florida,General,SurveyUSA,2004-10-29 to 2004-10-31,2004-10-29,2004-10-31,801 (LV),3.0,Mel Martínez,R,49%,False,"October 29–31, 2004"
2004,Florida,General,RealClearPolitics,2004-10-29 to 2004-10-31,2004-10-29,2004-10-31,400 (LV),5.0,Mel Martínez,R,46%,False,"October 29–31, 2004"
2004,Florida,General,Reuters,2004-10-28 to 2004-10-31,2004-10-28,2004-10-31,600 (LV),4.0,Mel Martínez,R,46%,False,"October 28–31, 2004"
2004,Florida,General,CNN,2004-10-28 to 2004-10-31,2004-10-28,2004-10-31,"1,138 (LV)",4.0,Mel Martínez,R,46%,False,"October 28–31, 2004"
2004,Florida,General,Quinnipiac University,2004-10-27 to 2004-10-31,2004-10-27,2004-10-31,"1,098 (LV)",3.0,Mel Martínez,R,49%,False,"October 27–31, 2004"
2004,Florida,General,Reuters,2004-10-27 to 2004-10-30,2004-10-27,2004-10-30,600 (LV),4.1,Mel Martínez,R,45%,False,"October 27–30, 2004"
2004,Florida,General,Reuters,2004-10-26 to 2004-10-29,2004-10-26,2004-10-29,601 (LV),4.1,Mel Martínez,R,46%,False,"October 26–29, 2004"
2004,Florida,General,Reuters,2004-10-25 to 2004-10-28,2004-10-25,2004-10-28,601 (LV),4.1,Mel Martínez,R,47%,False,"October 25–28, 2004"
2004,Florida,General,Mason-Dixon,2004-10-26 to 2004-10-27,2004-10-26,2004-10-27,625 (LV),4.0,Mel Martínez,R,47%,False,"October 26–27, 2004"
2004,Florida,General,Mason-Dixon,2004-10-25 to 2004-10-27,2004-10-25,2004-10-27,801 (LV),3.0,Mel Martínez,R,49%,False,"October 25–27, 2004"
2004,Florida,General,Reuters,2004-10-24 to 2004-10-27,2004-10-24,2004-10-27,601 (LV),4.1,Mel Martínez,R,45%,False,"October 24–27, 2004"
2004,Florida,General,The New York Times,2004-10-23 to 2004-10-27,2004-10-23,2004-10-27,802 (LV),3.0,Mel Martínez,R,44%,False,"October 23–27, 2004"
2004,Florida,General,Reuters,2004-10-23 to 2004-10-26,2004-10-23,2004-10-26,601 (LV),4.1,Mel Martínez,R,45%,False,"October 23–26, 2004"
2004,Florida,General,Quinnipiac University,2004-10-22 to 2004-10-26,2004-10-22,2004-10-26,944 (LV),3.2,Mel Martínez,R,49%,False,"October 22–26, 2004"
2004,Florida,General,Reuters,2004-10-22 to 2004-10-25,2004-10-22,2004-10-25,601 (LV),4.1,Mel Martínez,R,47%,False,"October 22–25, 2004"
2004,Florida,General,Reuters,2004-10-22 to 2004-10-24,2004-10-22,2004-10-24,801 (LV),3.0,Mel Martínez,R,48%,False,"October 22–24, 2004"
2004,Florida,General,Reuters,2004-10-22 to 2004-10-24,2004-10-22,2004-10-24,400 (LV),5.0,Mel Martínez,R,46%,False,"October 22–24, 2004"
2004,Florida,General,SurveyUSA,2004-10-22 to 2004-10-24,2004-10-22,2004-10-24,738 (LV),3.7,Mel Martínez,R,47%,False,"October 22–24, 2004"
2004,Florida,General,Reuters,2004-10-21 to 2004-10-24,2004-10-21,2004-10-24,601 (LV),4.1,Mel Martínez,R,47%,False,"October 21–24, 2004"
2004,Florida,General,The Miami Herald,2004-10-19 to 2004-10-21,2004-10-19,2004-10-21,800 (LV),3.5,Mel Martínez,R,44%,False,"October 19–21, 2004"
2004,Florida,General,Research 2000,2004-10-18 to 2004-10-21,2004-10-18,2004-10-21,600 (LV),4.0,Mel Martínez,R,48%,False,"October 18–21, 2004"
2004,Florida,General,Research 2000,2004-10-18 to 2004-10-20,2004-10-18,2004-10-20,801 (LV),3.0,Mel Martínez,R,48%,False,"October 18–20, 2004"
2004,Florida,General,Quinnipiac University,2004-10-15 to 2004-10-19,2004-10-15,2004-10-19,808 (LV),3.5,Mel Martínez,R,47%,False,"October 15–19, 2004"
2004,Florida,General,SurveyUSA,2004-10-15 to 2004-10-17,2004-10-15,2004-10-17,596 (LV),4.1,Mel Martínez,R,49%,False,"October 15–17, 2004"
2004,Florida,General,Mason-Dixon,2004-10-14 to 2004-10-16,2004-10-14,2004-10-16,625 (LV),4.0,Mel Martínez,R,45%,False,"October 14–16, 2004"
2004,Florida,General,University of North Florida,2004-10-10 to 2004-10-15,2004-10-10,2004-10-15,614 (LV),4.0,Mel Martínez,R,35%,False,"October 10–15, 2004"
2004,Florida,General,University of North Florida,2004-10-12 to 2004-10-14,2004-10-12,2004-10-14,801 (LV),3.0,Mel Martínez,R,47%,False,"October 12–14, 2004"
2004,Florida,General,University of North Florida,2004-10-04 to 2004-10-06,2004-10-04,2004-10-06,801 (LV),3.0,Mel Martínez,R,45%,False,"October 4–6, 2004"
2004,Florida,General,Mason-Dixon,2004-10-04 to 2004-10-05,2004-10-04,2004-10-05,625 (LV),4.0,Mel Martínez,R,46%,False,"October 4–5, 2004"
2004,Florida,General,Quinnipiac University,2004-10-01 to 2004-10-05,2004-10-01,2004-10-05,717 (LV),3.7,Mel Martínez,R,48%,False,"October 1–5, 2004"
2004,Florida,General,SurveyUSA,2004-10-01 to 2004-10-03,2004-10-01,2004-10-03,706 (LV),3.8,Mel Martínez,R,50%,False,"October 1–3, 2004"
2004,Florida,General,CNN,2004-09-18 to 2004-09-22,2004-09-18,2004-09-22,674 (LV),4.0,Mel Martínez,R,45%,False,"September 18–22, 2004"
2004,Florida,General,Quinnipiac University,2004-09-18 to 2004-09-21,2004-09-18,2004-09-21,819 (RV),3.4,Mel Martínez,R,42%,False,"September 18–21, 2004"
2004,Florida,General,SurveyUSA,2004-09-12 to 2004-09-14,2004-09-12,2004-09-14,602 (LV),4.1,Mel Martínez,R,45%,False,"September 12–14, 2004"
2004,Florida,General,Rasmussen Reports,2004-08-24,2004-08-24,2004-08-24,500 (LV),4.5,Mel Martínez,R,44%,False,"August 24, 2004"
2004,Florida,General,Rasmussen Reports,2004-08-24,2004-08-24,2004-08-24,500 (LV),4.5,Mel Martínez,R,47%,False,"August 24, 2004"
2004,Florida,General,Rasmussen Reports,2004-08-24,2004-08-24,2004-08-24,500 (LV),4.5,Bill McCollum,R,39%,False,"August 24, 2004"
2004,Florida,General,Rasmussen Reports,2004-08-24,2004-08-24,2004-08-24,500 (LV),4.5,Bill McCollum,R,44%,False,"August 24, 2004"
2004,Florida,General,Rasmussen Reports,2004-08-24,2004-08-24,2004-08-24,500 (LV),4.5,Peter Deutsch,D,39%,False,"August 24, 2004"
2004,Florida,General,Rasmussen Reports,2004-08-24,2004-08-24,2004-08-24,500 (LV),4.5,Peter Deutsch,D,37%,False,"August 24, 2004"
2004,Georgia,General,SurveyUSA,2004-10-28 to 2004-10-30,2004-10-28,2004-10-30,624 (LV),4.0,Johnny Isakson,R,56%,False,"October 28–30, 2004"
2004,Georgia,General,SurveyUSA,2004-10-28 to 2004-10-30,2004-10-28,2004-10-30,624 (LV),4.0,Denise Majette,D,40%,False,"October 28–30, 2004"
2004,Illinois,General,SurveyUSA,2004-10-27 to 2004-10-29,2004-10-27,2004-10-29,655 (LV),3.9,Alan Keyes,R,27%,False,"October 27–29, 2004"
