year,state,state_code,office,candidate,party,percentage,winner,incumbent
2026,Florida,FL,governor,Frank Russo,Independent,,False,False
2026,Georgia,GA,governor,Keisha Lance Bottoms,Democratic,,False,False
2026,Georgia,GA,governor,Rick Jackson,Republican,,False,False
2026,Hawaii,HI,governor,Gary Cordery,Republican,,False,False
2026,Hawaii,HI,governor,John Giuffre,Independent,,False,False
2026,Hawaii,HI,governor,Josh Green,Democratic,,False,True
2026,Hawaii,HI,governor,Bu La'ia Hill,Independent,,False,False
2026,Hawaii,HI,governor,Clyde McClain Lewman,Independent,,False,False
2026,Hawaii,HI,governor,Calvert Williamson,Independent,,False,False
2026,Idaho,ID,governor,Brad Little,Republican,,False,True
2026,Idaho,ID,governor,Terri Pickens,Democratic,,False,False
2026,Idaho,ID,governor,Pro-Life,Constitution,,False,False
2026,Idaho,ID,governor,Paul Sand,Libertarian,,False,False
2026,Idaho,ID,governor,John Stegner,Independent,,False,False
2026,Illinois,IL,governor,Darren Bailey,Republican,,False,False
2026,Illinois,IL,governor,JB Pritzker,Democratic,,False,True
2026,Iowa,IA,governor,Zach Lahn,Republican,,False,False
2026,Iowa,IA,governor,Rob Sand,Democratic,,False,False
2026,Iowa,IA,governor,Sondra Wilson,Independent,,False,False
2026,Kansas,KS,governor,Cindy Holscher,Democratic,,False,False
2026,Kansas,KS,governor,Ty Masterson,Republican,,False,False
2026,Maine,ME,governor,Rick Bennett,Independent,,False,False
2026,Maine,ME,governor,Robert B. Charles,Republican,,False,False
2026,Maine,ME,governor,Hannah Pingree,Democratic,,False,False
2026,Maryland,MD,governor,Dan Cox,Republican,,False,False
2026,Maryland,MD,governor,Andy Ellis,Green,,False,False
2026,Maryland,MD,governor,Wes Moore,Democratic,,False,True
2026,Maryland,MD,governor,Cathy White,Class,,False,False
2026,Massachusetts,MA,governor,Maura Healey,Democratic,,False,True
2026,Massachusetts,MA,governor,Andrea James,Independent,,False,False
2026,Massachusetts,MA,governor,Muhammed Kokonezis-Hanino,Independent,,False,False
2026,Massachusetts,MA,governor,Mike Minogue,Republican,,False,False
2026,Michigan,MI,governor,Jocelyn Benson,Democratic,,False,False
2026,Michigan,MI,governor,Anthony Hudson,Libertarian,,False,False
2026,Michigan,MI,governor,John James,Republican,,False,False
2026,Minnesota,MN,governor,Lisa Demuth,Republican,,False,False
2026,Minnesota,MN,governor,Amy Klobuchar,Minnesota Democratic–farmer–labor,,False,False
2026,Nebraska,NE,governor,Rick Beard,Now,,False,False
2026,Nebraska,NE,governor,Brett Lindstrom,Independent,,False,False
2026,Nebraska,NE,governor,Jim Pillen,Republican,,False,True
2026,Nebraska,NE,governor,Lynne Walz,Democratic,,False,False
2026,Nevada,NV,governor,Christopher Battenberg,Independent,,False,False
2026,Nevada,NV,governor,Max Beck,Independent,,False,False
2026,Nevada,NV,governor,Aaron Ford,Democratic,,False,False
2026,Nevada,NV,governor,Danielle Ford,Independent,,False,False
2026,Nevada,NV,governor,Jordan Koteras,Independent,,False,False
2026,Nevada,NV,governor,Joe Lombardo,Republican,,False,True
2026,Nevada,NV,governor,Allen Rheinhart,Independent,,False,False
2026,Nevada,NV,governor,Emilio Rodriguez,Independent,,False,False
2026,Nevada,NV,governor,John Scott,Independent,,False,False
2026,Nevada,NV,governor,Gracie Vanburn,Independent,,False,False
2026,New Hampshire,NH,governor,Kelly Ayotte,Republican,,False,True
2026,New Hampshire,NH,governor,Jon Kiper,Independent,,False,False
2026,New Hampshire,NH,governor,Cinde Warmington,Democratic,,False,False
2026,New Mexico,NM,governor,Deb Haaland,Democratic,,False,False
2026,New Mexico,NM,governor,Gregg Hull,Republican,,False,False
2026,New York,NY,governor,Bruce Blakeman,Republican,,False,False
2026,New York,NY,governor,Kathy Hochul,Democratic,,False,True
2026,Ohio,OH,governor,Amy Acton,Democratic,,False,False
2026,Ohio,OH,governor,Timothy Grady,Independent,,False,False
2026,Ohio,OH,governor,Donald Kissick,Libertarian,,False,False
2026,Ohio,OH,governor,Vivek Ramaswamy,Republican,,False,False
2026,Oklahoma,OK,governor,Robert Brooks Sr.,Independent,,False,False
2026,Oklahoma,OK,governor,Jerry Griffin,Independent,,False,False
2026,Oklahoma,OK,governor,Mike Mazzei,Republican,,False,False
2026,Oklahoma,OK,governor,Cyndi Munson,Democratic,,False,False
2026,Oregon,OR,governor,Christine Drazan,Republican,,False,False
2026,Oregon,OR,governor,Tina Kotek,Democratic,,False,True
2026,Pennsylvania,PA,governor,Stacy Garrity,Republican,,False,False
2026,Pennsylvania,PA,governor,Ken Krawchuk,Libertarian,,False,False
2026,Pennsylvania,PA,governor,Josh Shapiro,Democratic,,False,True
2026,Rhode Island,RI,governor,Ken Block,Independent,,False,False
2026,Rhode Island,RI,governor,Helena Foulkes,Democratic,,False,False
2026,Rhode Island,RI,governor,Aaron Guckian,Republican,,False,False
2026,South Carolina,SC,governor,Michael Addison,Citizens,,False,False
2026,South Carolina,SC,governor,Walid Hakim,Green,,False,False
2026,South Carolina,SC,governor,Jermaine Johnson,Democratic,,False,False
2026,South Carolina,SC,governor,Alan Wilson,Republican,,False,False
2026,South Dakota,SD,governor,Dan Ahlers,Democratic,,False,False
2026,South Dakota,SD,governor,Allison Renville,Independent,,False,False
2026,South Dakota,SD,governor,Larry Rhoden,Republican,,False,True
2026,Tennessee,TN,governor,Misam Abidi,Independent,,False,False
2026,Tennessee,TN,governor,Santiago Asconape,Independent,,False,False
2026,Tennessee,TN,governor,Marsha Blackburn,Republican,,False,False
2026,Tennessee,TN,governor,Dean Brewer,Independent,,False,False
2026,Tennessee,TN,governor,Ray Brown,Independent,,False,False
2026,Tennessee,TN,governor,Jerri Green,Democratic,,False,False
2026,Tennessee,TN,governor,Taylor Hafley,Independent,,False,False
2026,Tennessee,TN,governor,David Hatley,Independent,,False,False
2026,Tennessee,TN,governor,Wendell Jackson,Independent,,False,False
2026,Tennessee,TN,governor,Charles Van Morgan,Independent,,False,False
2026,Tennessee,TN,governor,Eddie Lee Murphy,Independent,,False,False
2026,Tennessee,TN,governor,Lauren Pinkston,Independent,,False,False
2026,Tennessee,TN,governor,Karl Smithson,Independent,,False,False
2026,Tennessee,TN,governor,L. Webb Taylor,Independent,,False,False
2026,Tennessee,TN,governor,Robert Vick,Independent,,False,False
2026,Texas,TX,governor,Greg Abbott,Republican,,False,True
2026,Texas,TX,governor,Gina Hinojosa,Democratic,,False,False
2026,Vermont,VT,governor,Amanda Janoo,Democratic,,False,False
2026,Vermont,VT,governor,Phil Scott,Republican,,False,True
2026,Vermont,VT,governor,Dean Roy,Independent,,False,False
2026,Wisconsin,WI,governor,David Crowley,Democratic,,False,False
2026,Wisconsin,WI,governor,Tom Tiffany,Republican,,False,False
2026,Wyoming,WY,governor,Eric Barlow,Republican,,False,False
2026,Wyoming,WY,governor,Kenneth Casner,Democratic,,False,False
2026,Wyoming,WY,governor,Joseph Kibler,Constitution,,False,False
2026,District of Columbia,DC,governor,Janeese Lewis George,Democratic,,False,False
2026,District of Columbia,DC,governor,Robert Gross,Green,,False,False
2026,District of Columbia,DC,governor,Rhonda Hamilton,Independent,,False,False
2026,Guam,GU,governor,Vicente Ada,Republican,,False,False
2026,Guam,GU,governor,Therese Terlaje,Democratic,,False,False
2026,Northern Mariana Islands,MP,governor,Blas T. Attao,Independent,,False,False
2026,Northern Mariana Islands,MP,governor,Lawrence Camacho,Independent,,False,False
2026,Northern Mariana Islands,MP,governor,Ralph Torres,Republican,,False,False
2026,U.S. Virgin Islands,VI,governor,Oakland Benta,Independent,,False,False
2026,U.S. Virgin Islands,VI,governor,Adlah Donastorg Jr.,Independent,,False,False
2026,U.S. Virgin Islands,VI,governor,Gustav James,Independent,,False,False
2026,U.S. Virgin Islands,VI,governor,Warren Mosler,Independent,,False,False
2026,U.S. Virgin Islands,VI,governor,Stacey Plaskett,Democratic,,False,False
2026,Alabama,AL,attorney general,Katherine Robertson,Republican,,False,False
2026,Alabama,AL,attorney general,Jeff McLaughlin,Democratic,,False,False
2026,Arizona,AZ,attorney general,Kris Mayes,Democratic,,False,True
2026,Arizona,AZ,attorney general,Warren Petersen,Republican,,False,False
2026,Arkansas,AR,attorney general,Tim Griffin,Republican,,False,True
2026,California,CA,attorney general,Rob Bonta,Democratic,,False,True
2026,California,CA,attorney general,Michael Gates,Republican,,False,False
2026,Colorado,CO,attorney general,Michael Allen,Republican,,False,False
2026,Colorado,CO,attorney general,Jena Griswold,Democratic,,False,False
2026,Connecticut,CT,attorney general,John Bolton,Republican,,False,False
2026,Connecticut,CT,attorney general,William Tong,Democratic,,False,True
2026,Delaware,DE,attorney general,Dave Graham,Republican,,False,False
2026,Delaware,DE,attorney general,Kathy Jennings,Democratic,,False,True
2026,Florida,FL,attorney general,José Javier Rodríguez,Democratic,,False,False
2026,Florida,FL,attorney general,James Uthmeier,Republican,,False,True
2026,Georgia,GA,attorney general,Tanya F. Miller,Democratic,,False,False
2026,Georgia,GA,attorney general,Brian Strickland,Republican,,False,False
2026,Idaho,ID,attorney general,Lori Hickman,Democratic,,False,False
2026,Idaho,ID,attorney general,Raúl Labrador,Republican,,False,True
2026,Illinois,IL,attorney general,Bob Fioretti,Republican,,False,False
2026,Illinois,IL,attorney general,Kwame Raoul,Democratic,,False,True
2026,Iowa,IA,attorney general,Brenna Bird,Republican,,False,True
2026,Iowa,IA,attorney general,Nathan Willems,Democratic,,False,False
2026,Kansas,KS,attorney general,Kris Kobach,Republican,,False,True
2026,Kansas,KS,attorney general,Chris Mann,Democratic,,False,False
2026,Maryland,MD,attorney general,Anthony Brown,Democratic,,False,True
2026,Maryland,MD,attorney general,James Rutledge III,Republican,,False,False
2026,Massachusetts,MA,attorney general,Andrea Campbell,Democratic,,False,True
2026,Massachusetts,MA,attorney general,Michael Walsh,Republican,,False,False
2026,Michigan,MI,attorney general,Doug Dern,Law,,False,False
2026,Michigan,MI,attorney general,Jason Dye,Libertarian,,False,False
2026,Michigan,MI,attorney general,Doug Lloyd,Republican,,False,False
2026,Michigan,MI,attorney general,John Ludtke Jr.,Constitution,,False,False
2026,Michigan,MI,attorney general,Jeff Polonowski,Green,,False,False
2026,Michigan,MI,attorney general,Eli Savit,Democratic,,False,False
2026,Minnesota,MN,attorney general,Keith Ellison,Minnesota Democratic–farmer–labor,,False,True
2026,Minnesota,MN,attorney general,Ron Schutz,Republican,,False,False
2026,Nebraska,NE,attorney general,Jocelyn Brasher,Democratic,,False,False
2026,Nebraska,NE,attorney general,Mike Hilgers,Republican,,False,True
2026,Nevada,NV,attorney general,Nicole Cannizzaro,Democratic,,False,False
2026,Nevada,NV,attorney general,Adriana Guzmán Fralick,Republican,,False,False
2026,New Mexico,NM,attorney general,Sam Kane,Republican,,False,False
2026,New Mexico,NM,attorney general,Raúl Torrez,Democratic,,False,True
2026,New York,NY,attorney general,Letitia James,Democratic,,False,True
2026,New York,NY,attorney general,Saritha Komatireddy,Republican,,False,False
2026,North Dakota,ND,attorney general,Tim Lamb,North Dakota Democratic-npl,,False,False
2026,North Dakota,ND,attorney general,Drew Wrigley,Republican,,False,True
2026,Ohio,OH,attorney general,Keith Faber,Republican,,False,False
2026,Ohio,OH,attorney general,John Kulewicz,Democratic,,False,False
2026,Oklahoma,OK,attorney general,Nick Coffey,Democratic,,False,False
2026,Oklahoma,OK,attorney general,Jon Echols,Republican,,False,False
2026,Rhode Island,RI,attorney general,Kimberly Ahern,Democratic,,False,False
2026,Rhode Island,RI,attorney general,Alan Gordon,Republican,,False,False
2026,South Carolina,SC,attorney general,Richard Hricik,Democratic,,False,False
2026,South Carolina,SC,attorney general,David Stumbo,Republican,,False,False
2026,South Dakota,SD,attorney general,Lance Russell,Republican,,False,False
2026,Texas,TX,attorney general,Nathan Johnson,Democratic,,False,False
2026,Texas,TX,attorney general,Mayes Middleton,Republican,,False,False
2026,Texas,TX,attorney general,Tom Oxford,Libertarian,,False,False
2026,Vermont,VT,attorney general,Charity Clark,Democratic,,False,True
2026,Vermont,VT,attorney general,Ed Kemon,Republican,,False,False
2026,Wisconsin,WI,attorney general,Josh Kaul,Democratic,,False,True
2026,Wisconsin,WI,attorney general,Eric Toney,Republican,,False,False
2026,District of Columbia,DC,attorney general,Manuel Rivera,Republican,,False,False
2026,District of Columbia,DC,attorney general,Brian Schwalb,Democratic,,False,True
2026,Guam,GU,attorney general,Tom Fisher,Nonpartisan,,False,False
2026,Guam,GU,attorney general,Douglas Moylan,Nonpartisan,,False,True
2026,Guam,GU,attorney general,Jordan Pauluhn,Nonpartisan,,False,False
2026,Guam,GU,attorney general,Peter Santos,Nonpartisan,,False,False
2026,Guam,GU,attorney general,Phillip Tydingco,Nonpartisan,,False,False
2026,Northern Mariana Islands,MP,attorney general,Michael Evangelista,Nonpartisan,,False,False
2026,Northern Mariana Islands,MP,attorney general,Jonathan Glass,Nonpartisan,,False,False
2026,Northern Mariana Islands,MP,attorney general,Joaquin Torres,Nonpartisan,,False,False
2026,Alabama,AL,secretary of state,Caroleene Dobson,Republican,,False,False
2026,Alabama,AL,secretary of state,Wayne Rogers,Democratic,,False,False
2026,Arizona,AZ,secretary of state,Adrian Fontes,Democratic,,False,True
2026,Arizona,AZ,secretary of state,Alexander Kolodin,Republican,,False,False
2026,Arkansas,AR,secretary of state,Kelly Grappe,Democratic,,False,False
2026,Arkansas,AR,secretary of state,Kim Hammer,Republican,,False,False
2026,Arkansas,AR,secretary of state,Michael Pakko,Libertarian,,False,False
2026,California,CA,secretary of state,Don Wagner,Republican,,False,False
2026,California,CA,secretary of state,Shirley Weber,Democratic,,False,True
2026,Colorado,CO,secretary of state,Amanda Gonzalez,Democratic,,False,False
2026,Colorado,CO,secretary of state,James Wiley,Republican,,False,False
2026,Connecticut,CT,secretary of state,Peter Lumaj,Republican,,False,False
2026,Connecticut,CT,secretary of state,Stephanie Thomas,Democratic,,False,True
2026,Georgia,GA,secretary of state,Penny Reynolds,Democratic,,False,False
2026,Georgia,GA,secretary of state,Tim Fleming,Republican,,False,False
2026,Idaho,ID,secretary of state,Shawn Keenan,Democratic,,False,False
2026,Idaho,ID,secretary of state,Phil McGrane,Republican,,False,True
2026,Illinois,IL,secretary of state,Alexi Giannoulias,Democratic,,False,True
2026,Illinois,IL,secretary of state,Diane Harris,Republican,,False,False
2026,Indiana,IN,secretary of state,Beau Bayh,Democratic,,False,False
2026,Indiana,IN,secretary of state,Max Engling,Republican,,False,False
2026,Indiana,IN,secretary of state,Lauri Shillings,Libertarian,,False,False
2026,Indiana,IN,secretary of state,Greg Ballard,Independent,,False,False
2026,Iowa,IA,secretary of state,Paul Pate,Republican,,False,True
2026,Iowa,IA,secretary of state,Ryan Peterman,Democratic,,False,False
2026,Kansas,KS,secretary of state,Jennifer Day,Democratic,,False,False
2026,Kansas,KS,secretary of state,Pat Proctor,Republican,,False,False
2026,Massachusetts,MA,secretary of state,William F. Galvin,Democratic,,False,True
2026,Massachusetts,MA,secretary of state,Anne Brensley,Republican,,False,False
2026,Michigan,MI,secretary of state,Scott E. Aughney,Constitution,,False,False
2026,Michigan,MI,secretary of state,Eric Borregard,Green,,False,False
2026,Michigan,MI,secretary of state,Anthony Forlini,Republican,,False,False
2026,Michigan,MI,secretary of state,Garlin Gilchrist,Democratic,,False,False
2026,Michigan,MI,secretary of state,Christine Sloan,Libertarian,,False,False
2026,Minnesota,MN,secretary of state,Tad Jude,Republican,,False,False
2026,Minnesota,MN,secretary of state,Steve Simon,Democratic,,False,True
2026,Nebraska,NE,secretary of state,Bob Krist,Other,,False,False
2026,Nebraska,NE,secretary of state,Scott Petersen,Republican,,False,False
2026,Nebraska,NE,secretary of state,Sarah Slattery,Democratic,,False,False
2026,Nevada,NV,secretary of state,Jim Marchant,Republican,,False,False
2026,Nevada,NV,secretary of state,Brad Lee Barnhill,Independent,,False,False
2026,Nevada,NV,secretary of state,Cisco Aguilar,Democratic,,False,True
2026,Nevada,NV,secretary of state,John T. Kennedy,Libertarian,,False,False
2026,New Mexico,NM,secretary of state,Amanda López Askin,Democratic,,False,False
2026,New Mexico,NM,secretary of state,Ramona Goolsby,Republican,,False,False
2026,North Dakota,ND,secretary of state,Ryan Braunberger,North Dakota Democratic-npl,,False,False
2026,North Dakota,ND,secretary of state,Michael Howe,Republican,,False,True
2026,Ohio,OH,secretary of state,Allison Russo,Democratic,,False,False
2026,Ohio,OH,secretary of state,Robert Sprague,Republican,,False,False
2026,Ohio,OH,secretary of state,Tom Pruss,Libertarian,,False,False
2026,Rhode Island,RI,secretary of state,Gregg Amore,Democratic,,False,True
2026,South Carolina,SC,secretary of state,Jason Belton,Democratic,,False,False
2026,South Carolina,SC,secretary of state,Mark Hammond,Republican,,False,True
2026,South Dakota,SD,secretary of state,Heather Baxter,Republican,,False,False
2026,South Dakota,SD,secretary of state,Terrence Davis,Democratic,,False,False
2026,South Dakota,SD,secretary of state,Tamara Lesnar,Libertarian,,False,False
2026,Vermont,VT,secretary of state,Sarah Copeland Hanzas,Democratic,,False,True
2026,Vermont,VT,secretary of state,Brooke Paige,Republican,,False,False
2026,Wisconsin,WI,secretary of state,Pete Karas,Green,,False,False
2026,Wisconsin,WI,secretary of state,Jay Schroeder,Republican,,False,False
2026,Wisconsin,WI,secretary of state,JoCasta Zamarripa,Democratic,,False,False
2026,Wyoming,WY,secretary of state,Bryan McCarty,Democratic,,False,False
2026,Wyoming,WY,secretary of state,Robert Short,Republican,,False,False
2026,Wyoming,WY,secretary of state,Tamara Trujillo,Constitution,,False,False
2026,Alabama,AL,state treasurer,Young Boozer,Republican,,False,True
2026,Alabama,AL,state treasurer,Rosilyn Houston,Democratic,,False,False
2026,Arizona,AZ,state treasurer,Nick Mansour,Democratic,,False,False
2026,Arizona,AZ,state treasurer,Elijah Norton,Republican,,False,False
2026,California,CA,state treasurer,Eleni Kounalakis,Democratic,,False,False
2026,California,CA,state treasurer,Jennifer Hawks,Republican,,False,False
2026,Colorado,CO,state treasurer,Jeff Bridges,Democratic,,False,False
2026,Colorado,CO,state treasurer,Kevin Grantham,Republican,,False,False
2026,Connecticut,CT,state treasurer,Erick Russell,Democratic,,False,True
2026,Connecticut,CT,state treasurer,Fred Wilms,Republican,,False,False
2026,Delaware,DE,state treasurer,Ted Lauzen,Democratic,,False,False
2026,Delaware,DE,state treasurer,Mike Ramone,Republican,,False,False
2026,Florida,FL,state treasurer,Blaise Ingoglia,Republican,,False,True
2026,Florida,FL,state treasurer,Annette Taddeo,Democratic,,False,False
2026,Idaho,ID,state treasurer,Kevin Jones,Democratic,,False,False
2026,Idaho,ID,state treasurer,Julie Ellsworth,Republican,,False,True
2026,Illinois,IL,state treasurer,Mike Frerichs,Democratic,,False,True
2026,Illinois,IL,state treasurer,Max Solomon,Republican,,False,False
2026,Indiana,IN,state treasurer,Daniel Elliott,Republican,,False,True
2026,Indiana,IN,state treasurer,Coumba Kebe,Democratic,,False,False
2026,Iowa,IA,state treasurer,John Norwood,Democratic,,False,False
2026,Iowa,IA,state treasurer,Roby Smith,Republican,,False,True
2026,Kansas,KS,state treasurer,Steven Johnson,Republican,,False,True
2026,Kansas,KS,state treasurer,Juan Luengo,Democratic,,False,False
2026,Kansas,KS,state treasurer,Eric Lund,Libertarian,,False,False
2026,Massachusetts,MA,state treasurer,Elizabeth Dionne,Republican,,False,False
2026,Massachusetts,MA,state treasurer,Deb Goldberg,Democratic,,False,True
2026,Nebraska,NE,state treasurer,Joey Spellerberg,Republican,,False,True
2026,Nebraska,NE,state treasurer,Daniel Ebers,Democratic,,False,False
2026,Nevada,NV,state treasurer,Drew Johnson,Republican,,False,False
2026,Nevada,NV,state treasurer,Tya Mathis-Coleman,Democratic,,False,False
2026,New Mexico,NM,state treasurer,Jim Ellison,Republican,,False,False
2026,New Mexico,NM,state treasurer,Laura Montoya,Democratic,,False,True
2026,Ohio,OH,state treasurer,Seth Walsh,Democratic,,False,False
2026,Ohio,OH,state treasurer,Jay Edwards,Republican,,False,False
2026,Oklahoma,OK,state treasurer,Cindy Byrd,Republican,,False,False
2026,Oklahoma,OK,state treasurer,Kiefer Perry,Libertarian,,False,False
2026,Rhode Island,RI,state treasurer,Micholas Credle,Republican,,False,False
2026,Rhode Island,RI,state treasurer,James Diossa,Democratic,,False,True
2026,South Carolina,SC,state treasurer,Vincent Coe,Democratic,,False,False
2026,South Carolina,SC,state treasurer,Curtis Loftis,Republican,,False,True
2026,South Dakota,SD,state treasurer,Melissa Hull,Republican,,False,False
2026,South Dakota,SD,state treasurer,Margaret Kuipers,Democratic,,False,False
2026,Texas,TX,state treasurer,Sarah Eckhardt,Democratic,,False,False
2026,Texas,TX,state treasurer,Don Huffines,Republican,,False,True
2026,Vermont,VT,state treasurer,Lynn LaFleur,Republican,,False,False
2026,Vermont,VT,state treasurer,Mike Pieciak,Democratic,,False,True
2026,Wisconsin,WI,state treasurer,John Leiber,Republican,,False,True
2026,Wisconsin,WI,state treasurer,Yee Leng Xiong,Democratic,,False,False
2026,Wyoming,WY,state treasurer,Curt Meier,Republican,,False,True
