year,map_vintage,state,state_code,district,district_note,at_large,counties_whole,counties_partial,counties_whole_list,counties_partial_list,matched_counties,d_votes,r_votes,other_votes,total_votes,d_share_two_party_pct,r_share_two_party_pct,national_d_share_two_party_pct,lean_pct,lean_label,votes_from_partial_pct,lean_pres_pct,lean_house_pct,lean_senate_pct,lean_statewide_pct,weight_pres,weight_house,weight_senate,weight_statewide,sources_used
2024,2020s,Arizona,AZ,AZ-02,,False,5,3,Apache County; Coconino County; Gila County; Navajo County; Yavapai County,Graham County; Mohave County; Pinal County,8,185571,267615,4646,457832,40.95,59.05,49.25,-3.99,R+4.0,27.9,-8.3,-3.34,1.72,-1.71,0.4,0.2,0.2,0.2,pres+house+senate+statewide
2024,2020s,Arizona,AZ,AZ-03,,False,0,1,,Maricopa County,1,21933,23534,512,45979,48.24,51.76,49.25,4.38,D+4.4,100.0,-1.01,23.89,1.72,-1.71,0.4,0.2,0.2,0.2,pres+house+senate+statewide
2024,2020s,Arizona,AZ,AZ-04,,False,0,1,,Maricopa County,1,18942,20325,442,39709,48.24,51.76,49.25,0.57,D+0.6,100.0,-1.01,4.86,1.72,-1.71,0.4,0.2,0.2,0.2,pres+house+senate+statewide
2024,2020s,Arizona,AZ,AZ-05,,False,0,2,,Maricopa County; Pinal County,2,27586,30931,647,59164,47.14,52.86,49.25,-2.69,R+2.7,100.0,-2.11,-9.24,1.72,-1.71,0.4,0.2,0.2,0.2,pres+house+senate+statewide
2024,2020s,Arizona,AZ,AZ-06,,False,1,4,Greenlee County,Cochise County; Graham County; Pima County; Pinal County,5,101260,116537,2515,220311,46.49,53.51,49.25,-1.13,R+1.1,98.5,-2.76,-0.14,1.72,-1.71,0.4,0.2,0.2,0.2,pres+house+senate+statewide
2024,2020s,Arizona,AZ,AZ-07,,False,1,5,Santa Cruz County,Cochise County; Maricopa County; Pima County; Pinal County; Yuma County,6,599815,572155,13519,1185488,51.18,48.82,49.25,3.69,D+3.7,98.4,1.93,14.6,1.72,-1.71,0.4,0.2,0.2,0.2,pres+house+senate+statewide
2024,2020s,Arizona,AZ,AZ-08,,False,0,1,,Maricopa County,1,62809,67392,1466,131666,48.24,51.76,49.25,-1.47,R+1.5,100.0,-1.01,-5.35,1.72,-1.71,0.4,0.2,0.2,0.2,pres+house+senate+statewide
2024,2020s,Arizona,AZ,AZ-09,,False,1,3,La Paz County,Maricopa County; Mohave County; Yuma County,4,390475,484553,9242,884271,44.62,55.38,49.25,-4.68,R+4.7,99.1,-4.62,-14.15,1.72,-1.71,0.4,0.2,0.2,0.2,pres+house+senate+statewide
2024,2020s,California,CA,CA-01,,False,9,1,Butte County; Colusa County; Glenn County; Lassen County; Modoc County; Shasta County; Siskiyou County; Sutter County; Tehama County,Yuba County,10,112609,191589,8793,312990,37.02,62.98,49.25,-12.88,R+12.9,3.0,-12.23,-14.19,,,0.667,0.333,0.0,0.0,pres+house
2024,2020s,California,CA,CA-02,,False,5,2,Del Norte County; Humboldt County; Marin County; Mendocino County; Trinity County,San Francisco County; Sonoma County,7,337986,120299,16099,474383,73.75,26.25,49.25,24.01,D+24.0,44.4,24.5,23.03,,,0.667,0.333,0.0,0.0,pres+house
2024,2020s,California,CA,CA-03,,False,7,3,Alpine County; Inyo County; Mono County; Nevada County; Placer County; Plumas County; Sierra County,El Dorado County; Sacramento County; Yuba County,10,228400,245687,15082,489169,48.18,51.82,49.25,-2.15,R+2.2,33.6,-1.07,-4.32,,,0.667,0.333,0.0,0.0,pres+house
2024,2020s,California,CA,CA-04,,False,2,3,Lake County; Napa County,Solano County; Sonoma County; Yolo County,5,215899,112991,10884,339774,65.64,34.36,49.25,16.8,D+16.8,72.8,16.4,17.6,,,0.667,0.333,0.0,0.0,pres+house
2024,2020s,California,CA,CA-05,,False,4,4,Amador County; Calaveras County; Mariposa County; Tuolumne County,El Dorado County; Fresno County; Madera County; Stanislaus County,8,140842,186361,8694,335897,43.04,56.96,49.25,-7.68,R+7.7,74.0,-6.2,-10.64,,,0.667,0.333,0.0,0.0,pres+house
2024,2020s,California,CA,CA-06,,False,0,1,,Sacramento County,1,97404,64365,5882,167652,60.21,39.79,49.25,10.23,D+10.2,100.0,10.96,8.77,,,0.667,0.333,0.0,0.0,pres+house
2024,2020s,California,CA,CA-07,,False,0,2,,Sacramento County; Yolo County,2,252368,166282,15228,433877,60.28,39.72,49.25,13.32,D+13.3,100.0,11.03,17.9,,,0.667,0.333,0.0,0.0,pres+house
2024,2020s,California,CA,CA-08,,False,0,2,,Contra Costa County; Solano County,2,129614,65453,6383,201450,66.45,33.55,49.25,19.84,D+19.8,100.0,17.2,25.12,,,0.667,0.333,0.0,0.0,pres+house
2024,2020s,California,CA,CA-09,,False,0,3,,Contra Costa County; San Joaquin County; Stanislaus County,3,133242,126889,8201,268331,51.22,48.78,49.25,2.3,D+2.3,100.0,1.97,2.94,,,0.667,0.333,0.0,0.0,pres+house
2024,2020s,California,CA,CA-10,,False,0,1,,Contra Costa County,1,257097,112158,12761,382017,69.63,30.37,49.25,19.46,D+19.5,100.0,20.38,17.62,,,0.667,0.333,0.0,0.0,pres+house
2024,2020s,California,CA,CA-11,,False,0,1,,San Francisco County,1,279693,54081,14415,348189,83.8,16.2,49.25,33.76,D+33.8,100.0,34.55,32.18,,,0.667,0.333,0.0,0.0,pres+house
2024,2020s,California,CA,CA-12,,False,0,1,,Alameda County,1,64097,18065,3794,85955,78.01,21.99,49.25,28.77,D+28.8,100.0,28.77,,,,1.0,0.0,0.0,0.0,pres
2024,2020s,California,CA,CA-13,,False,1,4,Merced County,Fresno County; Madera County; San Joaquin County; Stanislaus County,5,181196,207250,10594,399039,46.65,53.35,49.25,-1.34,R+1.3,78.3,-2.6,1.19,,,0.667,0.333,0.0,0.0,pres+house
2024,2020s,California,CA,CA-14,,False,0,1,,Alameda County,1,398318,112258,23575,534152,78.01,21.99,49.25,25.48,D+25.5,100.0,28.77,18.9,,,0.667,0.333,0.0,0.0,pres+house
2024,2020s,California,CA,CA-15,,False,0,2,,San Francisco County; San Mateo County,2,97361,26280,4633,128274,78.75,21.25,49.25,27.75,D+27.7,100.0,29.5,24.25,,,0.667,0.333,0.0,0.0,pres+house
2024,2020s,California,CA,CA-16,,False,0,2,,San Mateo County; Santa Clara County,2,257594,88626,12519,358739,74.4,25.6,49.25,25.15,D+25.2,100.0,25.15,,,,1.0,0.0,0.0,0.0,pres
2024,2020s,California,CA,CA-17,,False,0,2,,Alameda County; Santa Clara County,2,87289,31178,5040,123506,73.68,26.32,49.25,22.56,D+22.6,100.0,24.43,18.81,,,0.667,0.333,0.0,0.0,pres+house
2024,2020s,California,CA,CA-18,,False,1,3,San Benito County,Monterey County; Santa Clara County; Santa Cruz County,4,387813,172052,21240,581105,69.27,30.73,49.25,18.61,D+18.6,95.2,20.02,15.77,,,0.667,0.333,0.0,0.0,pres+house
2024,2020s,California,CA,CA-19,,False,0,4,,Monterey County; San Luis Obispo County; Santa Clara County; Santa Cruz County,4,238343,101396,12783,352522,70.15,29.85,49.25,20.75,D+20.8,100.0,20.91,20.44,,,0.667,0.333,0.0,0.0,pres+house
2024,2020s,California,CA,CA-20,,False,0,4,,Fresno County; Kern County; Kings County; Tulare County,4,129844,192179,8173,330196,40.32,59.68,49.25,-8.93,R+8.9,100.0,-8.93,,,,1.0,0.0,0.0,0.0,pres
2024,2020s,California,CA,CA-21,,False,0,2,,Fresno County; Tulare County,2,16368,20045,940,37352,44.95,55.05,49.25,-1.62,R+1.6,100.0,-4.3,3.72,,,0.667,0.333,0.0,0.0,pres+house
2024,2020s,California,CA,CA-22,,False,0,3,,Kern County; Kings County; Tulare County,3,52703,82432,3337,138471,39.0,61.0,49.25,-7.59,R+7.6,100.0,-10.25,-2.27,,,0.667,0.333,0.0,0.0,pres+house
2024,2020s,California,CA,CA-23,,False,0,3,,Kern County; Los Angeles County; San Bernardino County,3,533150,440781,29625,1003556,54.74,45.26,49.25,0.66,D+0.7,100.0,5.49,-8.99,,,0.667,0.333,0.0,0.0,pres+house
2024,2020s,California,CA,CA-24,,False,1,2,Santa Barbara County,San Luis Obispo County; Ventura County,3,181512,117435,9475,308422,60.72,39.28,49.25,12.26,D+12.3,40.1,11.47,13.85,,,0.667,0.333,0.0,0.0,pres+house
2024,2020s,California,CA,CA-25,,False,1,2,Imperial County,Riverside County; San Bernardino County,3,399356,410520,22266,832142,49.31,50.69,49.25,2.51,D+2.5,93.5,0.06,7.4,,,0.667,0.333,0.0,0.0,pres+house
2024,2020s,California,CA,CA-26,,False,0,1,,Ventura County,1,199305,145659,10431,355395,57.78,42.22,49.25,8.09,D+8.1,100.0,8.53,7.2,,,0.667,0.333,0.0,0.0,pres+house
2024,2020s,California,CA,CA-27,,False,0,1,,Los Angeles County,1,909455,447695,45948,1403098,67.01,32.99,49.25,12.67,D+12.7,100.0,17.76,2.48,,,0.667,0.333,0.0,0.0,pres+house
2024,2020s,California,CA,CA-28,,False,0,2,,Los Angeles County; San Bernardino County,2,353789,176162,17905,547856,66.76,33.24,49.25,17.03,D+17.0,100.0,17.51,16.08,,,0.667,0.333,0.0,0.0,pres+house
2024,2020s,California,CA,CA-29,,False,0,1,,Los Angeles County,1,77814,38305,3931,120051,67.01,32.99,49.25,18.82,D+18.8,100.0,17.76,20.93,,,0.667,0.333,0.0,0.0,pres+house
2024,2020s,California,CA,CA-30,,False,0,1,,Los Angeles County,1,106995,52670,5406,165070,67.01,32.99,49.25,18.35,D+18.4,100.0,17.76,19.53,,,0.667,0.333,0.0,0.0,pres+house
2024,2020s,California,CA,CA-31,,False,0,1,,Los Angeles County,1,126448,62246,6388,195083,67.01,32.99,49.25,15.47,D+15.5,100.0,17.76,10.88,,,0.667,0.333,0.0,0.0,pres+house
2024,2020s,California,CA,CA-32,,False,0,1,,Los Angeles County,1,175082,86187,8846,270115,67.01,32.99,49.25,17.63,D+17.6,100.0,17.76,17.35,,,0.667,0.333,0.0,0.0,pres+house
2024,2020s,California,CA,CA-33,,False,0,1,,San Bernardino County,1,3262,3409,192,6863,48.9,51.1,49.25,3.09,D+3.1,100.0,-0.35,9.96,,,0.667,0.333,0.0,0.0,pres+house
2024,2020s,California,CA,CA-34,,False,0,1,,Los Angeles County,1,29180,14365,1474,45019,67.01,32.99,49.25,17.76,D+17.8,100.0,17.76,,,,1.0,0.0,0.0,0.0,pres
2024,2020s,California,CA,CA-35,,False,0,3,,Los Angeles County; Riverside County; San Bernardino County,3,18032,10762,937,29731,62.62,37.38,49.25,12.1,D+12.1,100.0,13.38,9.56,,,0.667,0.333,0.0,0.0,pres+house
2024,2020s,California,CA,CA-36,,False,0,1,,Los Angeles County,1,58361,28729,2949,90038,67.01,32.99,49.25,18.47,D+18.5,100.0,17.76,19.87,,,0.667,0.333,0.0,0.0,pres+house
2024,2020s,California,CA,CA-37,,False,0,1,,Los Angeles County,1,31612,15562,1597,48771,67.01,32.99,49.25,17.76,D+17.8,100.0,17.76,,,,1.0,0.0,0.0,0.0,pres
2024,2020s,California,CA,CA-38,,False,0,2,,Los Angeles County; Orange County,2,92034,48451,4748,145233,65.51,34.49,49.25,14.5,D+14.5,100.0,16.26,10.99,,,0.667,0.333,0.0,0.0,pres+house
2024,2020s,California,CA,CA-39,,False,0,1,,Riverside County,1,17637,18102,978,36717,49.35,50.65,49.25,2.68,D+2.7,100.0,0.1,7.84,,,0.667,0.333,0.0,0.0,pres+house
2024,2020s,California,CA,CA-40,,False,0,2,,Orange County; San Bernardino County,2,299852,283921,19399,603171,51.36,48.64,49.25,0.04,EVEN,100.0,2.12,-4.11,,,0.667,0.333,0.0,0.0,pres+house
2024,2020s,California,CA,CA-41,,False,0,1,,Riverside County,1,83211,85402,4614,173227,49.35,50.65,49.25,-0.11,R+0.1,100.0,0.1,-0.54,,,0.667,0.333,0.0,0.0,pres+house
2024,2020s,California,CA,CA-42,,False,0,1,,Los Angeles County,1,126448,62246,6388,195083,67.01,32.99,49.25,18.27,D+18.3,100.0,17.76,19.29,,,0.667,0.333,0.0,0.0,pres+house
2024,2020s,California,CA,CA-43,,False,0,1,,Los Angeles County,1,43771,21547,2211,67529,67.01,32.99,49.25,20.58,D+20.6,100.0,17.76,26.22,,,0.667,0.333,0.0,0.0,pres+house
2024,2020s,California,CA,CA-44,,False,0,1,,Los Angeles County,1,55929,27532,2826,86287,67.01,32.99,49.25,19.35,D+19.3,100.0,17.76,22.52,,,0.667,0.333,0.0,0.0,pres+house
2024,2020s,California,CA,CA-45,,False,0,2,,Orange County; Los Angeles County,2,86924,78970,5521,171415,52.4,47.6,49.25,2.52,D+2.5,100.0,3.15,1.25,,,0.667,0.333,0.0,0.0,pres+house
2024,2020s,California,CA,CA-46,,False,0,1,,Orange County,1,65088,61614,4212,130914,51.37,48.63,49.25,6.27,D+6.3,100.0,2.12,14.57,,,0.667,0.333,0.0,0.0,pres+house
2024,2020s,California,CA,CA-47,,False,0,1,,Orange County,1,152333,144204,9857,306394,51.37,48.63,49.25,2.28,D+2.3,100.0,2.12,2.59,,,0.667,0.333,0.0,0.0,pres+house
2024,2020s,California,CA,CA-48,,False,0,2,,Riverside County; San Diego County,2,666324,477394,34451,1178169,58.26,41.74,49.25,3.29,D+3.3,100.0,9.01,-8.14,,,0.667,0.333,0.0,0.0,pres+house
2024,2020s,California,CA,CA-49,,False,0,2,,Orange County; San Diego County,2,166878,139074,9770,315722,54.54,45.46,49.25,4.64,D+4.6,100.0,5.3,3.32,,,0.667,0.333,0.0,0.0,pres+house
2024,2020s,California,CA,CA-50,,False,0,1,,San Diego County,1,53848,37969,2777,94594,58.65,41.35,49.25,11.41,D+11.4,100.0,9.4,15.42,,,0.667,0.333,0.0,0.0,pres+house
2024,2020s,California,CA,CA-51,,False,0,1,,San Diego County,1,37862,26697,1952,66511,58.65,41.35,49.25,10.21,D+10.2,100.0,9.4,11.85,,,0.667,0.333,0.0,0.0,pres+house
2024,2020s,California,CA,CA-52,,False,0,1,,San Diego County,1,28607,20171,1475,50253,58.65,41.35,49.25,12.09,D+12.1,100.0,9.4,17.46,,,0.667,0.333,0.0,0.0,pres+house
2024,2020s,Colorado,CO,CO-01,,False,0,1,,Denver County,1,271605,72879,9865,354348,78.84,21.16,49.25,24.01,D+24.0,100.0,29.6,29.16,,7.68,0.5,0.25,0.0,0.25,pres+house+statewide
2024,2020s,Colorado,CO,CO-02,,False,7,4,Boulder County; Clear Creek County; Gilpin County; Grand County; Jackson County; Routt County; Summit County,Broomfield County; Eagle County; Jefferson County; Larimer County,11,327651,160087,14319,502056,67.18,32.82,49.25,16.24,D+16.2,50.0,17.93,21.41,,7.68,0.5,0.25,0.0,0.25,pres+house+statewide
2024,2020s,Colorado,CO,CO-03,,False,26,1,Alamosa County; Archuleta County; Conejos County; Costilla County; Delta County; Dolores County; Garfield County; Gunnison County; Hinsdale County; Huerfano County; La Plata County; Las Animas County; Mesa County; Mineral County; Moffat County; Montezuma County; Montrose County; Otero County; Ouray County; Pitkin County; Pueblo County; Rio Blanco County; Rio Grande County; Saguache County; San Juan County; San Miguel County,Eagle County,27,179536,219091,10280,408907,45.04,54.96,49.25,-0.54,R+0.5,1.8,-4.21,-1.43,,7.68,0.5,0.25,0.0,0.25,pres+house+statewide
2024,2020s,Colorado,CO,CO-04,,False,16,5,Baca County; Bent County; Cheyenne County; Crowley County; Douglas County; Elbert County; Kiowa County; Kit Carson County; Lincoln County; Logan County; Morgan County; Phillips County; Prowers County; Sedgwick County; Washington County; Yuma County,Adams County; Arapahoe County; El Paso County; Larimer County; Weld County,21,474024,507561,26901,1008486,48.29,51.71,49.25,0.21,D+0.2,68.4,-0.96,-4.92,,7.68,0.5,0.25,0.0,0.25,pres+house+statewide
2024,2020s,Colorado,CO,CO-05,,False,0,1,,El Paso County,1,115234,141059,7232,263525,44.96,55.04,49.25,-1.74,R+1.7,100.0,-4.29,-6.07,,7.68,0.5,0.25,0.0,0.25,pres+house+statewide
2024,2020s,Colorado,CO,CO-06,,False,0,4,,Adams County; Arapahoe County; Denver County; Jefferson County,4,67496,43345,3304,114144,60.89,39.11,49.25,10.66,D+10.7,100.0,11.65,11.68,,7.68,0.5,0.25,0.0,0.25,pres+house+statewide
2024,2020s,Colorado,CO,CO-07,,False,6,2,Chaffee County; Custer County; Fremont County; Lake County; Park County; Teller County,Broomfield County; Jefferson County,8,253428,191501,13002,457931,56.96,43.04,49.25,7.9,D+7.9,83.4,7.71,8.5,,7.68,0.5,0.25,0.0,0.25,pres+house+statewide
2024,2020s,Colorado,CO,CO-08,,False,0,2,,Adams County; Weld County,2,39186,41918,2243,83347,48.32,51.68,49.25,1.65,D+1.6,100.0,-0.93,0.77,,7.68,0.5,0.25,0.0,0.25,pres+house+statewide
2024,2020s,Connecticut,CT,CT-01,,False,0,3,,Hartford County; Litchfield County; Middlesex County,3,169473,112303,4888,286665,60.14,39.86,49.25,11.03,D+11.0,100.0,10.9,15.59,8.93,8.82,0.4,0.2,0.2,0.2,pres+house+senate+statewide
2024,2020s,Connecticut,CT,CT-02,,False,3,3,New London County; Tolland County; Windham County,Hartford County; Middlesex County; New Haven County,6,244474,196534,7819,448827,55.44,44.56,49.25,7.86,D+7.9,38.5,6.19,9.16,8.93,8.82,0.4,0.2,0.2,0.2,pres+house+senate+statewide
2024,2020s,Connecticut,CT,CT-03,,False,0,3,,Fairfield County; Middlesex County; New Haven County,3,161498,124555,5428,291480,56.46,43.54,49.25,8.44,D+8.4,100.0,7.21,10.06,8.93,8.82,0.4,0.2,0.2,0.2,pres+house+senate+statewide
2024,2020s,Connecticut,CT,CT-04,,False,0,2,,Fairfield County; New Haven County,2,186200,125672,4994,316867,59.7,40.3,49.25,10.37,D+10.4,100.0,10.46,13.2,8.93,8.82,0.4,0.2,0.2,0.2,pres+house+senate+statewide
2024,2020s,Connecticut,CT,CT-05,,False,0,4,,Fairfield County; Hartford County; Litchfield County; New Haven County,4,230408,177853,6910,415171,56.44,43.56,49.25,7.34,D+7.3,100.0,7.19,4.56,8.93,8.82,0.4,0.2,0.2,0.2,pres+house+senate+statewide
2024,2020s,District of Columbia,DC,DC-AL,,True,0,0,,,8,294185,21076,10608,325869,93.31,6.69,49.25,44.0,D+44.0,0.0,44.07,43.86,,,0.667,0.333,0.0,0.0,pres+house
2024,2020s,Delaware,DE,DE-AL,,True,0,0,,,3,289758,214351,8803,512912,57.48,42.52,49.25,8.75,D+8.7,0.0,8.23,9.01,9.38,8.89,0.4,0.2,0.2,0.2,pres+house+senate+statewide
2024,2020s,Florida,FL,FL-01,,False,3,1,Escambia County; Okaloosa County; Santa Rosa County,Walton County,4,129810,284139,4280,418229,31.36,68.64,49.25,-12.61,R+12.6,7.0,-17.89,-14.89,-6.01,-6.38,0.4,0.2,0.2,0.2,pres+house+senate+statewide
2024,2020s,Florida,FL,FL-02,,False,14,2,Bay County; Calhoun County; Franklin County; Gadsden County; Gulf County; Holmes County; Jackson County; Jefferson County; Leon County; Liberty County; Madison County; Taylor County; Wakulla County; Washington County,Lafayette County; Walton County,16,166579,243012,4023,413613,40.67,59.33,49.25,-8.01,R+8.0,5.0,-8.58,-10.49,-6.01,-6.38,0.4,0.2,0.2,0.2,pres+house+senate+statewide
2024,2020s,Florida,FL,FL-03,,False,10,2,Alachua County; Baker County; Bradford County; Columbia County; Dixie County; Gilchrist County; Hamilton County; Levy County; Suwannee County; Union County,Lafayette County; Marion County,12,139485,221057,3476,364017,38.69,61.31,49.25,-8.79,R+8.8,24.1,-10.56,-10.46,-6.01,-6.38,0.4,0.2,0.2,0.2,pres+house+senate+statewide
2024,2020s,Florida,FL,FL-04,,False,2,1,Clay County; Nassau County,Duval County,3,211725,297039,5558,514322,41.62,58.38,49.25,-6.75,R+6.8,62.6,-7.63,-6.12,-6.01,-6.38,0.4,0.2,0.2,0.2,pres+house+senate+statewide
2024,2020s,Florida,FL,FL-05,,False,0,2,,Duval County; St. Johns County,2,113829,154089,2914,270832,42.49,57.51,49.25,-7.57,R+7.6,100.0,-6.76,-11.93,-6.01,-6.38,0.4,0.2,0.2,0.2,pres+house+senate+statewide
2024,2020s,Florida,FL,FL-06,,False,2,4,Flagler County; Putnam County,Lake County; Marion County; St. Johns County; Volusia County,6,207624,372395,4526,584545,35.8,64.2,49.25,-10.94,R+10.9,80.1,-13.45,-15.39,-6.01,-6.38,0.4,0.2,0.2,0.2,pres+house+senate+statewide
2024,2020s,Florida,FL,FL-07,,False,1,1,Seminole County,Volusia County,2,177059,217762,4530,399351,44.85,55.15,49.25,-5.31,R+5.3,36.5,-4.4,-5.38,-6.01,-6.38,0.4,0.2,0.2,0.2,pres+house+senate+statewide
2024,2020s,Florida,FL,FL-08,,False,2,1,Brevard County; Indian River County,Orange County,3,219829,311813,5331,536973,41.35,58.65,49.25,-7.86,R+7.9,14.2,-7.9,-11.09,-6.01,-6.38,0.4,0.2,0.2,0.2,pres+house+senate+statewide
2024,2020s,Florida,FL,FL-09,,False,1,2,Osceola County,Orange County; Polk County,3,182785,164896,4200,351882,52.57,47.43,49.25,0.37,D+0.4,50.9,3.32,7.57,-6.01,-6.38,0.4,0.2,0.2,0.2,pres+house+senate+statewide
2024,2020s,Florida,FL,FL-10,,False,0,1,,Orange County,1,92359,69994,2199,164551,56.89,43.11,49.25,3.29,D+3.3,100.0,7.64,13.55,-6.01,-6.38,0.4,0.2,0.2,0.2,pres+house+senate+statewide
2024,2020s,Florida,FL,FL-11,,False,1,3,Sumter County,Lake County; Orange County; Polk County,4,210443,264548,4580,479571,44.3,55.7,49.25,-6.3,R+6.3,78.1,-4.94,-9.24,-6.01,-6.38,0.4,0.2,0.2,0.2,pres+house+senate+statewide
2024,2020s,Florida,FL,FL-12,,False,2,1,Citrus County; Hernando County,Pasco County,3,154902,305421,4019,464342,33.65,66.35,49.25,-12.69,R+12.7,55.0,-15.6,-19.89,-6.01,-6.38,0.4,0.2,0.2,0.2,pres+house+senate+statewide
2024,2020s,Florida,FL,FL-13,,False,0,1,,Pinellas County,1,202932,225548,4311,432791,47.36,52.64,49.25,-3.97,R+4.0,100.0,-1.89,-3.67,-6.01,-6.38,0.4,0.2,0.2,0.2,pres+house+senate+statewide
2024,2020s,Florida,FL,FL-14,,False,0,2,,Hillsborough County; Pinellas County,2,112490,121562,2774,236825,48.06,51.94,49.25,-1.17,R+1.2,100.0,-1.19,8.94,-6.01,-6.38,0.4,0.2,0.2,0.2,pres+house+senate+statewide
2024,2020s,Florida,FL,FL-15,,False,0,3,,Hillsborough County; Pasco County; Polk County,3,152198,180092,4023,336314,45.8,54.2,49.25,-4.86,R+4.9,100.0,-3.45,-5.03,-6.01,-6.38,0.4,0.2,0.2,0.2,pres+house+senate+statewide
